Leaf,TotalPacket,DropPacket
0,17434,156
1,8329,23
2,8486,65
3,9510,58
4,19115,85
5,9984,13
6,18425,43
7,9295,72
8,10456,60
9,9587,86
10,7235,21
11,9424,114
12,9327,26
13,19137,76
14,12199,127
15,5776,67
16,14604,63
17,21236,74
18,11084,76
19,10467,15
20,22409,152
21,17250,156
22,15164,166
23,12062,198
24,25053,148
25,10015,46
26,18125,86
27,24582,348
28,20468,117
29,12338,150
30,8930,78
31,4240,31
32,8192,38
33,11375,121
34,16071,188
35,20688,51
36,7680,78
37,13358,128
38,13409,292
39,15894,61
40,15859,100
41,11650,115
42,17678,203
43,26856,421
44,13305,50
45,10389,66
46,16488,93
47,12640,227
48,2107,41
49,7506,29
50,17852,87
51,9456,100
52,13744,27
53,13534,96
54,5747,30
55,17383,165
56,11844,55
57,7013,59
58,9060,38
59,11705,93
60,18325,51
61,10671,168
62,16723,54
63,13461,36
64,8160,34
65,9667,114
66,7336,32
67,10102,146
68,14437,131
69,11606,121
70,12878,50
71,8225,16
72,14588,202
73,15457,93
74,7320,43
75,16440,115
76,18033,128
77,8830,94
78,14427,174
79,13258,101
80,11708,81
81,12943,98
82,7270,33
83,13932,44
84,8927,184
85,4113,68
86,11920,90
87,17356,164
88,13612,102
89,8964,32
90,14833,47
91,10059,38
92,14039,122
93,11412,54
94,11590,173
95,10821,62
96,17474,117
97,16315,90
98,5614,37
99,10971,64
100,9057,124
101,11749,107
102,14912,130
103,13277,101
104,5077,16
105,16065,131
106,11151,162
107,9993,49
108,7213,21
109,11031,142
110,6787,65
111,15822,65
112,12649,89
113,12231,112
114,13990,92
