Leaf,TotalPacket,DropPacket
0,18521,588
1,12163,280
2,13135,684
3,11334,539
4,14568,543
5,11211,96
6,15646,612
7,12346,512
8,3766,134
9,8251,145
10,18125,363
11,11068,695
12,18951,382
13,14984,1161
14,16374,283
15,19752,322
16,17934,340
17,18072,569
18,18273,368
19,11166,424
20,13850,434
21,16071,525
22,15258,396
23,11692,554
24,13506,313
25,6357,124
26,18858,266
27,20585,421
28,13340,697
29,6943,123
30,10144,225
31,4004,57
32,9114,181
33,13886,562
34,20019,613
35,17329,585
36,18347,205
37,20066,314
38,12462,516
39,12841,241
40,17587,816
41,17948,501
42,21872,359
43,26382,387
44,4214,126
45,13979,632
46,22371,493
47,14585,273
48,12084,183
49,5561,54
50,19316,447
51,17316,679
52,6329,133
53,15483,256
54,5187,157
55,14157,457
56,11748,439
57,17278,534
58,4574,123
59,12920,289
60,15540,147
61,12305,208
62,15917,327
63,4730,77
64,12501,191
65,13194,738
66,11495,375
67,14905,456
68,13106,213
69,15508,349
70,6154,160
71,5907,154
72,18221,411
73,12635,424
74,5081,116
75,14844,429
76,5077,162
77,21102,887
78,14056,145
79,15249,449
80,11669,215
81,6241,206
82,4610,9
83,14408,305
84,12418,774
85,13639,414
86,14481,85
87,17691,475
88,11966,307
89,15505,505
90,16251,541
91,13372,320
92,13953,612
93,15863,378
94,13228,266
95,13469,539
96,20660,470
97,13903,1000
98,3334,165
99,4848,125
100,6395,227
101,13292,359
102,14278,1083
103,18768,100
104,7757,53
105,16661,275
106,12701,179
107,9265,154
108,12886,299
109,8048,510
110,11574,376
111,21019,538
112,5621,99
113,11556,324
114,11553,227
