Leaf,TotalPacket,DropPacket
0,19466,198
1,11001,181
2,14685,286
3,10817,393
4,14869,194
5,12335,77
6,14138,360
7,15100,262
8,3729,131
9,8398,90
10,18270,304
11,10769,272
12,19424,297
13,14682,238
14,15815,251
15,19455,336
16,18707,207
17,18401,249
18,18468,302
19,10496,353
20,14086,216
21,18152,131
22,15329,167
23,12427,181
24,14355,191
25,6212,117
26,19245,123
27,21714,146
28,13485,246
29,6861,79
30,11263,231
31,3770,48
32,9367,67
33,14280,183
34,22170,292
35,18640,184
36,17661,184
37,19981,148
38,13667,210
39,12670,129
40,16755,415
41,18230,390
42,22105,333
43,26670,240
44,3841,132
45,13177,366
46,24246,300
47,14957,170
48,12536,203
49,5191,67
50,21448,229
51,18473,218
52,6596,82
53,16420,212
54,5145,130
55,15117,253
56,11598,187
57,16805,281
58,3960,120
59,12746,33
60,14658,164
61,12264,116
62,15130,271
63,4822,29
64,12453,110
65,12971,326
66,11049,264
67,15090,216
68,14914,130
69,14533,251
70,5864,155
71,6189,80
72,19082,176
73,13041,196
74,5000,64
75,16871,144
76,5020,70
77,21848,374
78,13051,202
79,15746,112
80,11915,203
81,6236,90
82,4603,39
83,13422,179
84,14079,254
85,11493,333
86,14316,94
87,17709,266
88,12656,198
89,15530,329
90,16060,375
91,12523,215
92,13892,192
93,15346,153
94,13210,216
95,13488,306
96,19575,214
97,12453,237
98,3199,150
99,4598,83
100,6218,154
101,12890,223
102,13669,165
103,19034,69
104,7755,50
105,15678,175
106,11996,184
107,9150,159
108,13477,115
109,7827,304
110,11069,345
111,20439,288
112,5192,103
113,11494,153
114,11635,151
