Leaf,TotalPacket,DropPacket
0,20115,232
1,12262,225
2,16044,394
3,16093,256
4,15629,230
5,12487,97
6,16017,432
7,15369,464
8,4388,178
9,8954,124
10,23820,371
11,17836,353
12,20536,301
13,17349,513
14,16532,302
15,19103,280
16,17122,374
17,17361,347
18,20226,188
19,13445,387
20,20484,510
21,18731,378
22,16334,307
23,13854,195
24,15348,165
25,6192,163
26,20751,528
27,21061,368
28,17545,373
29,7181,26
30,11134,113
31,3838,15
32,9422,100
33,15939,227
34,22437,456
35,18585,372
36,19450,122
37,19586,215
38,15318,196
39,13661,212
40,17617,193
41,19599,396
42,22145,551
43,28203,405
44,4299,61
45,15376,319
46,24657,368
47,16970,179
48,13262,277
49,6890,51
50,24274,425
51,20040,364
52,6419,129
53,14754,293
54,5440,151
55,16203,354
56,14512,145
57,15807,415
58,4748,57
59,12557,151
60,18232,304
61,12050,254
62,15604,397
63,5391,43
64,13232,202
65,15897,200
66,13297,104
67,15614,199
68,14908,182
69,15983,314
70,12427,283
71,6839,55
72,19119,287
73,15683,235
74,12631,355
75,16414,268
76,14253,242
77,22786,448
78,12836,349
79,16463,451
80,11437,220
81,6709,242
82,4712,10
83,12975,342
84,13574,206
85,13215,383
86,13391,361
87,16148,283
88,13286,305
89,16258,305
90,12412,271
91,13037,292
92,16553,359
93,16042,200
94,13543,166
95,14579,369
96,21430,341
97,15926,352
98,4340,36
99,4579,131
100,7321,187
101,14386,259
102,16908,175
103,16666,294
104,7671,94
105,17374,249
106,13146,91
107,9222,98
108,12949,221
109,10795,424
110,15558,341
111,21356,358
112,5786,59
113,12280,141
114,11975,108
