Leaf,TotalPacket,DropPacket
0,16184,6
1,11606,2
2,8127,0
3,8411,9
4,13239,31
5,12172,3
6,20169,7
7,10114,13
8,5508,36
9,14041,0
10,18176,43
11,15214,9
12,15893,2
13,17961,7
14,15905,7
15,14902,11
16,15398,0
17,20284,0
18,19236,24
19,14844,4
20,18298,6
21,19131,4
22,14324,11
23,11978,9
24,20864,35
25,2503,10
26,23888,2
27,24507,2
28,19103,27
29,8195,10
30,8988,10
31,2993,9
32,13996,11
33,11800,2
34,25056,1
35,19316,7
36,12871,29
37,19034,18
38,12812,17
39,14248,16
40,15798,2
41,15662,15
42,18302,20
43,25487,0
44,3975,9
45,13746,16
46,16628,115
47,11008,15
48,9996,0
49,8159,3
50,21520,29
51,12820,18
52,9567,39
53,14552,27
54,6211,0
55,17078,11
56,14188,19
57,12796,0
58,3361,0
59,9734,16
60,17307,15
61,10773,15
62,16004,5
63,8209,20
64,4059,1
65,10152,0
66,7861,0
67,11602,14
68,14949,5
69,9972,21
70,12786,20
71,8607,3
72,14855,9
73,13257,25
74,10196,1
75,19570,39
76,18460,11
77,18067,17
78,13499,5
79,16129,3
80,13122,2
81,9591,0
82,6218,0
83,14738,7
84,11229,9
85,13790,24
86,13592,6
87,15940,21
88,13483,10
89,9245,5
90,19466,3
91,9548,0
92,17400,22
93,15204,16
94,12200,21
95,14702,13
96,21290,10
97,16806,19
98,6398,19
99,5375,10
100,6745,2
101,12558,16
102,14464,9
103,11544,2
104,9278,0
105,10366,4
106,13985,14
107,11882,5
108,11747,15
109,16790,16
110,9556,7
111,19904,0
112,10873,10
113,10694,46
114,13756,10
