Leaf,TotalPacket,DropPacket
0,19017,16
1,8613,2
2,9325,0
3,10410,5
4,20322,8
5,10302,0
6,18403,14
7,10285,3
8,10289,15
9,10213,0
10,7085,13
11,10262,0
12,9925,0
13,20105,6
14,13549,2
15,6121,10
16,15785,1
17,22470,0
18,11574,6
19,10563,2
20,24075,5
21,18781,4
22,16197,0
23,13969,0
24,26058,13
25,10674,12
26,19829,0
27,26568,2
28,21015,11
29,13366,18
30,9684,10
31,4317,3
32,8400,5
33,12599,0
34,17108,3
35,21198,0
36,8976,2
37,14445,12
38,15666,0
39,17040,4
40,17769,0
41,12835,2
42,18602,18
43,30166,7
44,13198,21
45,10503,22
46,17060,17
47,15290,1
48,2381,10
49,7922,0
50,19872,0
51,10011,9
52,14754,7
53,14149,14
54,6311,0
55,18169,10
56,12422,9
57,7822,0
58,9929,0
59,12183,7
60,20014,0
61,11198,9
62,17767,1
63,13810,0
64,9032,2
65,10821,0
66,7940,0
67,11060,5
68,16026,0
69,12366,6
70,13359,14
71,8460,0
72,15896,4
73,17177,8
74,7175,7
75,18341,6
76,19816,3
77,9460,26
78,15616,20
79,14441,1
80,12916,4
81,13816,9
82,7601,1
83,14752,0
84,9408,6
85,4283,10
86,13114,0
87,18131,2
88,14678,16
89,9752,0
90,16208,0
91,10888,0
92,15178,13
93,11961,8
94,12815,7
95,12473,0
96,18497,0
97,17010,6
98,5956,0
99,11624,6
100,9980,0
101,13124,1
102,15787,10
103,14321,0
104,5234,1
105,17189,0
106,12213,14
107,10914,2
108,7185,2
109,12472,7
110,7563,1
111,17040,6
112,13493,7
113,12908,13
114,15095,1
