Leaf,TotalPacket,DropPacket
0,18111,481
1,11648,208
2,12802,549
3,11788,410
4,14536,374
5,10876,107
6,15807,506
7,12166,334
8,4021,184
9,8083,205
10,17464,417
11,11302,629
12,19235,347
13,14859,747
14,16044,308
15,19085,298
16,18404,323
17,18145,632
18,17925,460
19,10816,661
20,13356,556
21,16317,372
22,15490,252
23,11828,339
24,12584,371
25,5925,112
26,17917,374
27,19716,378
28,13018,591
29,6925,143
30,10055,180
31,3653,80
32,8979,247
33,13323,454
34,18826,703
35,16265,601
36,17403,267
37,19669,233
38,11924,301
39,12601,219
40,15857,646
41,17766,542
42,21266,537
43,26428,349
44,4235,130
45,13314,570
46,22119,639
47,14748,447
48,12556,126
49,4960,96
50,19298,523
51,15894,582
52,5989,110
53,15633,295
54,5434,133
55,13665,531
56,10476,323
57,17432,394
58,4581,99
59,12095,289
60,14895,209
61,11836,118
62,15649,268
63,4787,44
64,12057,164
65,12248,524
66,10941,391
67,14009,407
68,13253,195
69,14853,376
70,5478,261
71,5705,141
72,18064,456
73,11537,381
74,4644,100
75,14103,242
76,5019,76
77,21048,561
78,13580,171
79,15176,446
80,11482,239
81,5993,176
82,4576,16
83,14028,343
84,12123,822
85,12845,393
86,14621,122
87,16810,368
88,11222,238
89,15885,401
90,15934,557
91,12322,316
92,13047,649
93,14501,263
94,13565,313
95,12160,525
96,18746,470
97,12729,974
98,2808,258
99,4574,171
100,6041,196
101,12148,398
102,13401,933
103,18376,147
104,7854,79
105,16768,254
106,11687,177
107,9327,180
108,12709,271
109,8394,472
110,11274,404
111,20654,468
112,5791,75
113,10954,268
114,10457,261
