Leaf,TotalPacket,DropPacket
0,15296,18
1,11451,1
2,7778,4
3,8215,8
4,13215,17
5,12281,2
6,18944,34
7,8979,20
8,5381,18
9,13829,3
10,18446,58
11,14805,12
12,15349,8
13,17427,31
14,16033,8
15,14924,31
16,15120,3
17,20049,3
18,19018,55
19,14387,11
20,17879,12
21,18924,5
22,14133,10
23,11597,12
24,20309,45
25,2378,10
26,23149,12
27,24373,6
28,18886,19
29,8151,10
30,9065,10
31,3043,5
32,13135,16
33,11236,6
34,24768,3
35,19093,7
36,12870,23
37,18525,48
38,12461,21
39,14014,10
40,15209,6
41,15426,24
42,17875,27
43,24378,7
44,4046,9
45,13435,24
46,16600,75
47,11053,14
48,9872,2
49,8216,0
50,21108,23
51,12948,47
52,9217,26
53,14181,14
54,6035,2
55,16148,11
56,14028,9
57,12546,2
58,3361,0
59,9714,22
60,16773,18
61,9861,20
62,15898,9
63,8210,17
64,3965,1
65,9744,2
66,7462,2
67,11349,19
68,14352,10
69,9700,19
70,12700,15
71,8507,3
72,14928,8
73,12789,13
74,9901,6
75,19446,37
76,17691,15
77,17621,26
78,12912,6
79,16136,0
80,12475,9
81,9510,4
82,6218,0
83,13654,13
84,10266,13
85,13749,49
86,13326,10
87,15556,25
88,12802,17
89,9165,5
90,18720,8
91,9548,0
92,17575,19
93,14581,36
94,11861,19
95,14394,11
96,20543,10
97,16517,34
98,6286,10
99,5366,6
100,6565,9
101,12071,14
102,14117,40
103,11173,5
104,9021,2
105,10218,7
106,13694,14
107,11489,6
108,11456,12
109,16163,18
110,9571,3
111,19136,13
112,10730,11
113,10816,22
114,12299,29
