Leaf,TotalPacket,DropPacket
0,17049,258
1,10361,228
2,14921,209
3,12992,259
4,12942,246
5,10325,109
6,14560,422
7,12179,339
8,3968,113
9,8027,89
10,20548,165
11,15654,182
12,18319,279
13,16090,320
14,13747,317
15,16709,230
16,16096,155
17,15526,273
18,19251,242
19,11268,171
20,17175,400
21,16461,246
22,14751,216
23,12693,252
24,14118,161
25,5490,71
26,18640,320
27,19000,350
28,15216,250
29,6909,61
30,10451,103
31,3881,51
32,8986,91
33,15221,132
34,19712,353
35,17400,392
36,17118,143
37,18306,69
38,14110,272
39,12173,154
40,16048,200
41,17859,374
42,19021,326
43,24247,300
44,3953,76
45,14724,254
46,21938,337
47,15324,123
48,11782,207
49,6453,81
50,22206,437
51,18294,231
52,5911,48
53,12710,198
54,5115,113
55,14233,213
56,12624,172
57,13490,317
58,4504,79
59,11362,102
60,17137,140
61,11014,207
62,14905,304
63,5135,43
64,12104,159
65,14410,246
66,12955,136
67,13781,211
68,13681,172
69,14554,300
70,11440,101
71,6499,87
72,17255,356
73,13100,231
74,11296,345
75,15008,286
76,12254,229
77,20733,386
78,11849,242
79,14335,396
80,10389,214
81,5751,148
82,4393,15
83,12200,231
84,12001,220
85,12263,290
86,11343,287
87,14839,199
88,12351,284
89,14329,369
90,10842,368
91,11424,269
92,14783,399
93,15141,139
94,13033,190
95,12663,304
96,19897,261
97,15665,281
98,4262,25
99,4445,71
100,6937,162
101,13867,223
102,14295,247
103,14650,282
104,7725,56
105,16130,117
106,11574,146
107,8663,80
108,12694,162
109,9033,367
110,13218,208
111,19493,257
112,5207,51
113,10908,204
114,11093,103
