Leaf,TotalPacket,DropPacket
0,18998,172
1,11432,107
2,14430,178
3,10571,255
4,14957,136
5,12257,49
6,13930,295
7,14836,185
8,3618,126
9,8397,75
10,18535,177
11,10557,123
12,19846,179
13,14609,121
14,16008,186
15,18152,240
16,19789,104
17,18336,198
18,19081,171
19,11169,190
20,14098,102
21,18322,85
22,14844,122
23,12313,144
24,13666,171
25,6326,115
26,19353,120
27,20836,150
28,12817,135
29,7402,26
30,11161,82
31,3869,51
32,8266,85
33,15058,96
34,21115,292
35,18601,170
36,17769,100
37,19748,89
38,13417,152
39,12665,115
40,16081,226
41,17333,214
42,22073,210
43,26315,156
44,3717,75
45,14514,149
46,23952,224
47,14762,135
48,12228,108
49,5072,50
50,21241,138
51,19139,142
52,6627,103
53,15871,201
54,5462,114
55,14892,162
56,12078,152
57,16993,154
58,4509,68
59,12672,24
60,14840,75
61,12563,60
62,15696,176
63,4839,28
64,12420,88
65,13011,148
66,11375,140
67,15054,219
68,14917,102
69,15256,130
70,6411,124
71,6268,66
72,19544,171
73,14152,128
74,4805,87
75,17141,86
76,5097,60
77,22387,285
78,12995,151
79,15252,118
80,11262,129
81,6017,120
82,4754,24
83,13568,121
84,13243,258
85,12056,207
86,14821,69
87,18499,185
88,12061,150
89,15598,214
90,15318,308
91,12368,187
92,14720,115
93,15001,85
94,13457,131
95,13430,181
96,19673,140
97,12733,106
98,3482,135
99,4761,76
100,6146,153
101,12383,103
102,13908,106
103,18885,39
104,7788,43
105,15527,76
106,11546,142
107,9207,85
108,13172,82
109,8419,206
110,10812,240
111,20627,210
112,6032,70
113,11036,88
114,11416,108
