Leaf,TotalPacket,DropPacket
0,17987,128
1,11530,141
2,14555,115
3,14176,111
4,13767,174
5,11605,55
6,13174,336
7,14568,182
8,3506,109
9,8600,57
10,22392,62
11,16576,89
12,19223,169
13,15785,180
14,14026,181
15,17278,150
16,16526,100
17,15610,196
18,19101,170
19,13035,77
20,19213,211
21,17281,123
22,13856,175
23,13091,93
24,14266,153
25,5936,90
26,18381,246
27,19143,257
28,15794,149
29,6658,31
30,10665,57
31,3676,52
32,9111,66
33,15141,123
34,20208,251
35,16982,188
36,18946,87
37,18360,51
38,14805,96
39,12218,118
40,15987,129
41,17897,230
42,20882,218
43,26045,169
44,4039,84
45,14065,226
46,23179,181
47,15399,77
48,12321,143
49,6295,70
50,22880,348
51,18266,151
52,6021,84
53,13946,150
54,5041,120
55,14643,143
56,12974,83
57,13747,239
58,4511,76
59,11774,43
60,17253,130
61,10773,136
62,13584,268
63,4971,48
64,12171,100
65,13444,212
66,12377,106
67,13733,131
68,14167,120
69,15194,232
70,11266,96
71,5979,102
72,17132,204
73,14610,108
74,11023,294
75,15513,156
76,12114,204
77,21318,277
78,12037,200
79,14643,301
80,10994,133
81,5788,129
82,4674,17
83,10953,181
84,13430,119
85,11463,223
86,12502,225
87,15193,135
88,12113,243
89,14589,204
90,10806,170
91,11760,134
92,14367,297
93,14497,80
94,13472,134
95,13595,182
96,19167,173
97,15166,119
98,4340,33
99,4747,70
100,7017,130
101,13807,121
102,15095,144
103,14887,158
104,7524,57
105,15936,70
106,12596,61
107,8803,72
108,12363,92
109,9827,181
110,14133,158
111,19274,197
112,5544,45
113,11325,70
114,11437,98
