Leaf,TotalPacket,DropPacket
0,16409,203
1,11589,139
2,12998,228
3,13582,142
4,13584,246
5,11186,84
6,14625,338
7,13728,214
8,3904,121
9,8433,94
10,21446,78
11,16637,117
12,19660,213
13,16234,224
14,14691,196
15,16532,154
16,16707,101
17,15907,205
18,18686,196
19,12306,65
20,18273,292
21,17105,129
22,14920,165
23,11946,140
24,14104,204
25,5531,100
26,18749,281
27,20449,247
28,15425,153
29,6775,37
30,9918,88
31,3651,49
32,8695,73
33,14933,106
34,19867,303
35,17404,214
36,18131,86
37,18779,64
38,14606,134
39,12750,118
40,15320,195
41,17325,354
42,19786,247
43,24424,260
44,3920,90
45,13607,262
46,22588,254
47,15375,105
48,11637,154
49,6394,77
50,23579,375
51,17841,234
52,6422,78
53,13836,145
54,4854,129
55,15157,170
56,13216,99
57,14435,303
58,4599,63
59,11950,46
60,17128,121
61,10582,184
62,14402,296
63,4947,37
64,11452,89
65,13899,256
66,12129,157
67,13635,171
68,14765,132
69,14879,316
70,11490,84
71,6618,75
72,17476,249
73,13910,165
74,10230,460
75,15985,207
76,11692,235
77,20567,354
78,11061,308
79,14876,308
80,10467,150
81,5429,93
82,4671,19
83,11866,245
84,13484,137
85,10928,311
86,11682,261
87,15115,261
88,12389,258
89,15026,284
90,10651,237
91,12212,126
92,14349,417
93,14617,169
94,13449,137
95,13303,212
96,18651,250
97,14297,153
98,4378,23
99,4488,68
100,6792,115
101,13525,170
102,14831,164
103,15151,199
104,7729,54
105,16359,92
106,12570,75
107,8337,104
108,12948,90
109,9424,274
110,14434,138
111,19081,228
112,5405,40
113,11454,94
114,11039,109
