Leaf,TotalPacket,DropPacket
0,16212,0
1,11713,0
2,8127,0
3,8666,4
4,13459,12
5,12527,0
6,20154,14
7,10688,0
8,5427,20
9,14041,0
10,18478,16
11,15703,0
12,16038,0
13,17817,6
14,16577,0
15,15010,8
16,15398,0
17,20284,0
18,20279,14
19,15135,0
20,18536,7
21,19412,0
22,14696,0
23,12234,0
24,21937,19
25,2236,14
26,24269,0
27,24800,0
28,19094,20
29,8013,12
30,9347,13
31,3244,0
32,13959,14
33,12150,0
34,25118,0
35,19966,0
36,13433,11
37,19207,16
38,13754,0
39,14630,0
40,15938,0
41,15901,0
42,19296,1
43,25487,0
44,3949,18
45,14038,22
46,17268,3
47,11511,1
48,9996,0
49,8216,0
50,22205,0
51,13317,15
52,9671,7
53,14570,28
54,6211,0
55,17140,1
56,14123,18
57,12796,0
58,3361,0
59,9732,13
60,18005,0
61,10944,22
62,16385,0
63,8330,0
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,15189,0
69,10606,0
70,12972,24
71,8861,0
72,15429,0
73,13589,16
74,10446,0
75,20066,3
76,18206,6
77,18188,26
78,13644,0
79,16135,1
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11473,0
85,13849,11
86,14065,0
87,16203,12
88,13538,6
89,9610,0
90,19713,0
91,9548,0
92,17684,11
93,15209,10
94,12751,17
95,14851,1
96,21828,0
97,17364,7
98,6150,19
99,5583,18
100,6799,0
101,13514,2
102,14508,8
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,12117,0
108,12287,0
109,17465,8
110,9822,0
111,19819,8
112,11382,0
113,11145,12
114,14172,0
