Leaf,TotalPacket,DropPacket
0,17034,265
1,10884,189
2,13003,370
3,10677,400
4,13983,165
5,11057,84
6,14972,429
7,13799,243
8,3426,109
9,8454,122
10,17655,358
11,10880,483
12,19030,285
13,13521,371
14,15549,300
15,19420,297
16,19058,218
17,17356,515
18,18355,408
19,10829,312
20,13096,229
21,16144,342
22,15812,149
23,11638,180
24,12532,290
25,5892,94
26,18144,290
27,20904,239
28,12229,299
29,6633,69
30,9708,211
31,3722,86
32,8872,227
33,13544,184
34,18791,432
35,17129,318
36,18349,138
37,19719,235
38,12093,212
39,12773,144
40,16071,498
41,17189,385
42,20863,316
43,25326,376
44,4096,92
45,12767,477
46,22640,313
47,14760,174
48,12292,212
49,5203,67
50,19553,253
51,16385,303
52,5752,83
53,16071,203
54,5432,169
55,13848,499
56,11205,212
57,17387,246
58,4180,135
59,12276,69
60,14694,122
61,11978,134
62,14976,226
63,4845,47
64,12627,118
65,11758,378
66,11372,242
67,14124,409
68,14343,159
69,14073,216
70,5393,175
71,6332,80
72,18412,226
73,12424,228
74,4994,78
75,14063,209
76,4861,76
77,20908,432
78,13195,240
79,14864,276
80,11260,168
81,6277,122
82,4766,12
83,14042,269
84,12272,320
85,12545,405
86,14208,93
87,17127,414
88,11868,194
89,16365,240
90,16270,397
91,12769,230
92,13078,339
93,13329,199
94,13449,270
95,13747,403
96,18812,235
97,11590,461
98,3237,157
99,4471,82
100,6095,242
101,11103,248
102,12793,384
103,18362,54
104,7747,46
105,15945,148
106,11970,241
107,9724,126
108,13115,178
109,7949,266
110,10730,417
111,19433,368
112,5694,72
113,11477,120
114,10786,203
