Leaf,TotalPacket,DropPacket
0,16212,0
1,11713,0
2,8127,0
3,8680,3
4,13478,14
5,12527,0
6,20111,8
7,10688,0
8,5359,13
9,14041,0
10,18379,15
11,15703,0
12,16038,0
13,17794,9
14,16577,0
15,15152,6
16,15398,0
17,20284,0
18,20289,8
19,15135,0
20,18559,20
21,19412,0
22,14696,0
23,12195,1
24,21774,14
25,2246,14
26,24269,0
27,24800,0
28,19082,15
29,8064,6
30,9345,8
31,3244,0
32,13912,8
33,12150,0
34,25045,1
35,19966,0
36,13428,12
37,19184,12
38,13754,0
39,14630,0
40,15938,0
41,15901,0
42,19230,1
43,25487,0
44,3861,14
45,13947,11
46,17380,11
47,11549,0
48,9996,0
49,8216,0
50,22205,0
51,13359,8
52,9573,34
53,14554,12
54,6211,0
55,17041,2
56,14104,11
57,12796,0
58,3361,0
59,9946,1
60,18005,0
61,10960,17
62,16385,0
63,8292,2
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,15189,0
69,10606,0
70,12887,14
71,8861,0
72,15429,0
73,13673,4
74,10446,0
75,20096,0
76,18420,3
77,17990,18
78,13644,0
79,16136,0
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11473,0
85,13844,7
86,14065,0
87,16326,6
88,13519,32
89,9610,0
90,19713,0
91,9548,0
92,17678,9
93,15189,10
94,12725,9
95,15100,0
96,21828,0
97,17208,13
98,6317,79
99,5591,14
100,6799,0
101,13462,4
102,14580,2
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,12117,0
108,12287,0
109,17452,10
110,9822,0
111,19904,0
112,11382,0
113,11123,23
114,14145,1
