Leaf,TotalPacket,DropPacket
0,19146,15
1,8615,2
2,9168,4
3,10528,5
4,20406,19
5,10302,0
6,18567,14
7,10449,3
8,10490,26
9,9904,2
10,7217,14
11,10048,2
12,9925,0
13,20280,10
14,13535,2
15,6369,9
16,15793,1
17,22470,0
18,11564,13
19,10745,0
20,24045,20
21,18851,3
22,16055,1
23,13870,11
24,26260,32
25,10467,24
26,19829,0
27,26246,8
28,21135,14
29,13573,26
30,9679,11
31,4507,1
32,8421,19
33,12479,2
34,16917,7
35,21198,0
36,8919,7
37,14606,19
38,15162,7
39,16370,27
40,17245,8
41,12613,6
42,18977,21
43,30130,13
44,12964,33
45,10837,17
46,17227,15
47,14960,9
48,2608,8
49,7922,0
50,19872,0
51,10032,16
52,14774,20
53,14335,18
54,6311,0
55,18325,15
56,12507,16
57,7822,0
58,9666,1
59,12349,16
60,20014,0
61,11134,11
62,17882,0
63,13810,0
64,8905,13
65,10821,0
66,7693,2
67,10764,12
68,16026,0
69,12263,9
70,13286,32
71,8460,0
72,16059,4
73,16939,17
74,7492,15
75,18145,20
76,19796,6
77,9761,47
78,15670,32
79,14192,1
80,13125,10
81,14238,6
82,7592,1
83,14752,0
84,9993,1
85,4309,32
86,13114,0
87,17809,12
88,14702,29
89,9752,0
90,16208,0
91,10888,0
92,15450,16
93,11755,15
94,12698,14
95,12473,0
96,18497,0
97,16645,28
98,5925,6
99,11737,15
100,9980,0
101,12398,9
102,15608,29
103,14321,0
104,5251,1
105,17189,0
106,12331,18
107,10913,6
108,7117,8
109,12502,6
110,7578,0
111,16871,17
112,13672,10
113,13106,17
114,15020,2
