Leaf,TotalPacket,DropPacket
0,20599,164
1,11800,105
2,15797,171
3,11884,235
4,15367,134
5,12661,56
6,15986,217
7,15142,243
8,3735,154
9,8677,86
10,19576,185
11,12874,87
12,20388,163
13,17359,143
14,16578,223
15,20227,208
16,20166,101
17,19982,161
18,19907,147
19,11617,204
20,15037,81
21,19657,55
22,15453,115
23,12697,130
24,14291,164
25,6282,139
26,20350,83
27,22529,93
28,14757,117
29,7356,18
30,11975,85
31,3931,49
32,9451,100
33,16280,107
34,23668,216
35,20234,150
36,18354,68
37,19942,104
38,14277,171
39,13276,119
40,18103,230
41,19247,181
42,23175,247
43,28537,109
44,4526,87
45,13679,285
46,25481,205
47,15803,136
48,12909,96
49,5466,47
50,22503,132
51,20296,98
52,7085,130
53,17823,111
54,5827,182
55,15485,346
56,12891,144
57,18188,184
58,4861,95
59,13595,26
60,16558,48
61,13317,113
62,15724,213
63,4836,40
64,13521,77
65,14486,138
66,12814,129
67,16137,195
68,15459,98
69,16178,146
70,6546,136
71,6638,46
72,19714,161
73,14653,119
74,5570,69
75,17635,172
76,5108,99
77,23776,311
78,14528,92
79,16958,80
80,11990,144
81,6583,121
82,4767,18
83,15280,134
84,15302,177
85,12798,277
86,15228,58
87,18626,212
88,13541,116
89,16931,170
90,16829,185
91,14236,136
92,16951,83
93,16183,50
94,13856,132
95,13976,232
96,20782,162
97,14149,117
98,3227,141
99,4954,90
100,6973,165
101,14205,90
102,15930,85
103,19570,33
104,7893,77
105,17756,40
106,12672,126
107,9847,131
108,13670,63
109,9313,233
110,11639,301
111,22420,143
112,6074,53
113,11902,61
114,12591,110
