Leaf,TotalPacket,DropPacket
0,20213,157
1,11486,146
2,15397,206
3,11007,408
4,15371,156
5,12615,67
6,14734,337
7,15204,205
8,3456,127
9,8313,116
10,18382,251
11,10545,167
12,19686,228
13,15303,150
14,15377,285
15,18992,272
16,18701,184
17,19082,202
18,19373,209
19,10550,249
20,13639,166
21,17975,109
22,15127,148
23,12095,179
24,14029,174
25,6164,90
26,19676,96
27,21663,168
28,13751,131
29,6912,39
30,11449,85
31,3481,89
32,8766,83
33,15302,119
34,20899,337
35,18850,205
36,17830,101
37,20196,107
38,13868,146
39,13065,123
40,16434,382
41,17483,363
42,22177,231
43,25812,202
44,3808,102
45,13672,229
46,23543,238
47,15180,155
48,12156,158
49,5223,69
50,21217,172
51,18815,166
52,6479,115
53,16060,204
54,5269,160
55,15536,161
56,12266,200
57,17876,179
58,4600,94
59,13117,18
60,15862,83
61,12539,88
62,15443,176
63,4822,37
64,12562,116
65,12815,236
66,11748,193
67,15055,210
68,14860,133
69,14421,184
70,5988,136
71,6433,60
72,19871,190
73,13921,171
74,5311,46
75,17161,193
76,4911,63
77,21871,340
78,13662,111
79,15866,115
80,11475,192
81,6111,103
82,4744,24
83,14480,147
84,14352,259
85,11232,392
86,14981,70
87,18289,223
88,12905,132
89,16366,224
90,16100,324
91,13470,194
92,14421,142
93,15616,96
94,13470,255
95,13093,231
96,19525,201
97,11974,201
98,2887,136
99,4906,86
100,6208,184
101,12433,135
102,14027,216
103,19455,41
104,7604,50
105,17052,91
106,11699,138
107,9570,89
108,13395,75
109,8246,310
110,11167,266
111,20792,311
112,5710,57
113,10704,144
114,11913,86
