Leaf,TotalPacket,DropPacket
0,18413,210
1,11724,139
2,14026,266
3,11113,324
4,15081,138
5,12155,70
6,14769,386
7,14687,375
8,3171,140
9,8360,82
10,18057,222
11,9864,183
12,18982,254
13,12747,180
14,14776,253
15,19404,248
16,19301,152
17,17725,229
18,19455,198
19,10188,309
20,13492,175
21,16965,108
22,14888,156
23,11476,202
24,14046,175
25,6230,75
26,19289,90
27,21216,243
28,12529,170
29,6870,82
30,11392,96
31,3881,61
32,9343,72
33,14202,119
34,21794,357
35,18077,194
36,17457,123
37,19520,174
38,13717,233
39,12847,110
40,17813,288
41,17600,342
42,21993,263
43,26628,192
44,4245,73
45,13930,210
46,23790,296
47,15378,149
48,12007,214
49,5497,56
50,19995,263
51,18548,151
52,6444,110
53,16361,329
54,5182,119
55,15025,222
56,11496,131
57,16911,240
58,4473,93
59,12682,31
60,15063,143
61,12062,166
62,14777,231
63,4886,52
64,12307,115
65,12094,209
66,11552,215
67,13920,298
68,14543,158
69,13606,205
70,5434,213
71,6616,75
72,18630,185
73,13097,182
74,5027,52
75,16712,102
76,5109,60
77,21076,457
78,13464,143
79,15378,122
80,11515,140
81,5969,130
82,4745,37
83,14456,137
84,13298,264
85,11621,326
86,14670,97
87,17599,249
88,12413,172
89,16067,303
90,15188,385
91,12852,213
92,14087,157
93,14331,122
94,12740,170
95,12779,210
96,19530,201
97,11226,188
98,3357,161
99,4864,148
100,6570,239
101,12008,134
102,13064,148
103,19135,34
104,7802,62
105,16345,99
106,11269,168
107,8890,146
108,12763,78
109,8480,237
110,10371,392
111,21161,215
112,5747,72
113,10891,121
114,11867,120
