Leaf,TotalPacket,DropPacket
0,19333,16
1,8669,28
2,9088,11
3,10344,21
4,20271,23
5,10302,0
6,18613,13
7,10387,33
8,10616,86
9,9919,7
10,7260,8
11,10091,1
12,9925,0
13,20193,25
14,13415,43
15,6423,30
16,15807,1
17,22470,0
18,11351,23
19,10683,5
20,23845,22
21,18823,5
22,15606,9
23,13939,13
24,26299,16
25,10483,36
26,19567,2
27,26131,14
28,21075,30
29,13774,49
30,9684,31
31,4447,21
32,8517,11
33,12484,6
34,16779,21
35,21187,1
36,8864,20
37,14690,22
38,14935,58
39,16300,126
40,17249,31
41,12606,38
42,18873,21
43,29948,34
44,13545,37
45,10901,42
46,17387,36
47,14797,15
48,2629,21
49,7915,1
50,19872,0
51,10123,27
52,14915,27
53,14053,94
54,6172,2
55,18134,25
56,12466,30
57,7588,11
58,9660,2
59,12348,20
60,20014,0
61,11108,52
62,17882,0
63,13804,1
64,8872,29
65,10645,5
66,7710,10
67,11001,45
68,16013,1
69,12285,29
70,13631,61
71,8454,2
72,15914,7
73,17042,25
74,7585,14
75,18376,29
76,19336,16
77,10057,202
78,15171,132
79,14204,6
80,13076,9
81,14037,19
82,7605,0
83,14752,0
84,9949,32
85,4385,64
86,13117,3
87,17938,22
88,14938,75
89,9752,0
90,15950,2
91,10888,0
92,15513,17
93,11615,30
94,12725,20
95,12473,0
96,18497,0
97,16902,55
98,5940,23
99,11832,80
100,9979,1
101,12328,26
102,15600,52
103,14321,0
104,5060,3
105,17189,0
106,12319,34
107,10827,16
108,7236,18
109,12555,55
110,7472,8
111,16989,72
112,13443,13
113,13344,27
114,14838,9
