Leaf,TotalPacket,DropPacket
0,21331,137
1,11330,119
2,15632,205
3,11400,279
4,16168,134
5,12679,59
6,15881,314
7,15532,200
8,3824,187
9,8683,103
10,19965,183
11,13963,266
12,20533,166
13,16972,141
14,17233,263
15,20307,224
16,20480,122
17,19970,171
18,20711,168
19,11579,238
20,15379,129
21,19691,91
22,15211,127
23,13357,195
24,14389,204
25,6295,130
26,20512,122
27,22628,151
28,15554,144
29,7551,44
30,12146,72
31,3909,72
32,9365,59
33,16319,109
34,22922,292
35,20088,179
36,18144,102
37,21383,182
38,14374,168
39,13854,87
40,18971,299
41,19934,243
42,23522,205
43,28821,142
44,4398,64
45,14121,426
46,25535,229
47,16352,147
48,13235,120
49,5341,45
50,23071,167
51,20420,190
52,6636,108
53,17292,155
54,5316,135
55,15024,232
56,12462,169
57,18165,181
58,4484,95
59,13548,23
60,16807,63
61,13173,89
62,16092,175
63,4821,45
64,13115,94
65,13579,236
66,13079,150
67,16418,253
68,15556,132
69,15881,319
70,6440,110
71,6494,53
72,20331,177
73,14983,140
74,5477,50
75,17952,146
76,5124,74
77,23524,261
78,13934,172
79,16945,92
80,11922,233
81,6157,168
82,4713,25
83,15376,114
84,14818,238
85,12348,415
86,15232,68
87,18367,227
88,13818,126
89,16287,268
90,16645,265
91,13967,164
92,17380,97
93,16456,53
94,13616,187
95,14508,212
96,21300,139
97,16104,289
98,3409,152
99,5157,79
100,6778,159
101,13945,136
102,16532,100
103,19802,32
104,7930,56
105,18285,66
106,12510,124
107,9817,121
108,14426,68
109,9874,270
110,11289,310
111,22691,165
112,5921,49
113,12448,83
114,12641,107
