Leaf,TotalPacket,DropPacket
0,19965,132
1,12274,121
2,16223,140
3,15981,82
4,14255,159
5,12508,44
6,15555,293
7,15618,137
8,3953,112
9,8309,98
10,24246,42
11,18089,105
12,19909,178
13,17818,204
14,15832,178
15,19493,104
16,18165,85
17,16696,170
18,20365,173
19,14435,44
20,21047,195
21,18808,104
22,15398,137
23,14169,78
24,15223,136
25,6217,80
26,19852,234
27,21773,163
28,16862,148
29,7068,31
30,12099,44
31,3792,52
32,9194,74
33,16367,111
34,23620,203
35,19581,160
36,19745,74
37,19749,32
38,14737,134
39,13893,79
40,17449,148
41,18911,256
42,22523,183
43,28427,111
44,3833,101
45,14336,171
46,24659,174
47,17707,50
48,12888,122
49,6585,64
50,23972,306
51,20273,149
52,5922,82
53,14550,142
54,5227,111
55,16000,104
56,15134,60
57,15360,244
58,4476,89
59,13261,36
60,18386,83
61,11459,160
62,14940,230
63,5049,39
64,13435,79
65,14382,209
66,14790,56
67,14667,150
68,15042,100
69,15654,206
70,12857,55
71,6661,66
72,18202,213
73,14913,135
74,10281,372
75,15971,192
76,12950,203
77,23091,240
78,12182,210
79,15712,274
80,11580,118
81,6055,88
82,4702,10
83,12198,203
84,13619,163
85,12139,225
86,13749,170
87,15650,134
88,11815,271
89,16232,175
90,11927,168
91,13504,93
92,14896,303
93,16621,51
94,14299,85
95,13936,213
96,21195,140
97,16755,97
98,4524,28
99,4951,67
100,7107,103
101,15357,105
102,16157,126
103,16272,158
104,7371,98
105,18391,63
106,13526,35
107,9009,102
108,13247,70
109,10364,217
110,15799,100
111,21089,195
112,5749,34
113,12896,65
114,11880,92
