Leaf,TotalPacket,DropPacket
0,15396,43
1,10962,99
2,7511,23
3,8242,35
4,12706,124
5,12039,78
6,18907,132
7,9254,108
8,5357,30
9,13792,15
10,18439,101
11,14652,39
12,14863,79
13,17313,62
14,15820,133
15,14630,91
16,15104,6
17,19833,17
18,18921,359
19,14456,145
20,17922,55
21,18489,24
22,13966,173
23,11613,124
24,20266,251
25,2575,22
26,23660,49
27,23929,146
28,18533,46
29,8151,14
30,8844,162
31,2926,95
32,12884,38
33,11193,128
34,23660,79
35,19197,98
36,13292,49
37,17929,120
38,12768,125
39,14155,128
40,15062,34
41,15017,121
42,17748,403
43,23851,63
44,4151,29
45,13432,51
46,16391,108
47,10324,65
48,9673,8
49,7608,15
50,20669,132
51,12692,145
52,9187,57
53,14429,69
54,5970,12
55,16128,76
56,14007,48
57,12024,23
58,3101,8
59,10021,4
60,16442,82
61,9901,128
62,15695,136
63,7663,23
64,3703,4
65,9823,22
66,7381,4
67,11164,41
68,14164,85
69,9465,174
70,12592,123
71,8484,103
72,14445,44
73,12472,89
74,9955,77
75,19321,204
76,16808,109
77,16950,221
78,12931,42
79,15643,58
80,12607,39
81,8798,12
82,6218,0
83,13654,115
84,10294,198
85,13011,48
86,13329,31
87,15155,83
88,12347,144
89,9214,62
90,18653,89
91,9437,5
92,16843,103
93,14103,37
94,12125,126
95,13716,66
96,20583,175
97,16464,43
98,6033,23
99,5385,53
100,6386,27
101,12975,28
102,13748,75
103,10640,136
104,8956,5
105,10326,69
106,13592,50
107,11390,66
108,10904,135
109,15845,270
110,9502,24
111,17947,108
112,10374,86
113,10680,80
114,12567,182
