Leaf,TotalPacket,DropPacket
0,20651,98
1,12204,118
2,16660,89
3,16428,103
4,15822,95
5,12811,37
6,16846,290
7,15942,140
8,3862,78
9,8825,54
10,23993,42
11,17900,51
12,20683,160
13,18070,195
14,16686,135
15,19999,91
16,18188,53
17,17573,133
18,20893,119
19,14651,57
20,22475,116
21,19561,81
22,16164,115
23,14508,66
24,15376,204
25,6255,107
26,20937,182
27,22113,275
28,18223,107
29,7134,52
30,12351,18
31,3949,38
32,9467,42
33,16523,120
34,24245,227
35,20247,181
36,20012,86
37,20077,23
38,15167,86
39,13949,75
40,18300,117
41,19712,218
42,23127,157
43,28937,97
44,4298,66
45,15234,252
46,25073,177
47,17703,105
48,13244,139
49,6577,56
50,25640,279
51,21100,131
52,6221,63
53,14988,138
54,5355,121
55,17221,77
56,15349,47
57,16707,215
58,4850,48
59,13678,17
60,18429,111
61,12666,106
62,15943,298
63,5364,55
64,14068,75
65,15510,162
66,14929,55
67,15135,172
68,15526,87
69,16575,225
70,13112,74
71,6876,88
72,19071,166
73,15244,111
74,12230,275
75,16489,117
76,13920,130
77,24231,271
78,13603,214
79,16043,218
80,12002,113
81,6158,138
82,4723,9
83,13374,128
84,14317,140
85,13016,161
86,13608,148
87,16033,105
88,13902,216
89,17078,272
90,12473,177
91,14065,66
92,16544,231
93,16885,29
94,13641,93
95,14886,140
96,21937,142
97,16861,113
98,4564,32
99,5062,52
100,7027,189
101,15800,99
102,17139,120
103,17323,106
104,7796,61
105,19095,28
106,13659,39
107,9329,90
108,13640,56
109,11292,211
110,16595,95
111,22339,141
112,5849,74
113,13103,62
114,12269,77
