Leaf,TotalPacket,DropPacket
0,18238,278
1,11279,274
2,14723,243
3,14545,251
4,14485,238
5,11277,119
6,14394,508
7,14189,316
8,3620,126
9,8335,93
10,22622,120
11,16254,230
12,18817,308
13,16183,379
14,14965,349
15,17254,272
16,17046,190
17,16764,317
18,18621,290
19,13068,117
20,17460,667
21,17918,173
22,14527,270
23,12633,202
24,14828,185
25,5691,102
26,18555,428
27,19308,411
28,16629,225
29,7119,48
30,11090,110
31,3680,71
32,8533,205
33,15281,172
34,20876,403
35,18294,287
36,18618,138
37,18470,122
38,14883,194
39,12750,165
40,16560,244
41,18107,361
42,19427,428
43,25832,317
44,3840,106
45,13864,339
46,23211,311
47,16300,124
48,12457,272
49,6048,102
50,22550,561
51,18709,270
52,6372,50
53,14010,190
54,4987,136
55,15590,198
56,14066,121
57,14722,411
58,4367,107
59,12301,58
60,16971,220
61,10570,312
62,14302,475
63,5087,31
64,12125,158
65,14576,286
66,13773,136
67,15034,225
68,14157,181
69,15247,335
70,11625,138
71,6175,90
72,17728,332
73,13942,247
74,10907,507
75,15572,217
76,12929,245
77,21481,446
78,11926,290
79,15184,423
80,10837,212
81,6314,119
82,4600,6
83,12528,283
84,12716,198
85,11693,472
86,12018,280
87,15362,220
88,12410,351
89,15050,375
90,10816,338
91,12417,233
92,13912,558
93,15261,178
94,13911,183
95,13428,291
96,20196,340
97,15187,308
98,4426,36
99,4507,103
100,6688,158
101,14089,220
102,15570,247
103,14836,354
104,7763,56
105,16657,148
106,12683,136
107,8333,129
108,12676,190
109,9949,318
110,14384,203
111,19887,325
112,5377,32
113,12133,140
114,11911,109
