Leaf,TotalPacket,DropPacket
0,18082,298
1,11399,158
2,15122,172
3,14339,194
4,13778,215
5,10949,115
6,14827,396
7,13994,396
8,3357,122
9,8398,140
10,21855,95
11,15075,205
12,18973,265
13,15806,340
14,15028,228
15,17984,205
16,16894,143
17,16167,237
18,17714,272
19,11903,121
20,18101,367
21,17300,144
22,15288,191
23,12473,162
24,14781,195
25,5765,89
26,18999,354
27,19839,298
28,16687,198
29,6847,60
30,10247,152
31,3792,59
32,8782,110
33,15751,151
34,20686,360
35,17567,302
36,18200,156
37,19037,78
38,14667,226
39,12556,147
40,16680,223
41,17542,359
42,19303,483
43,24769,346
44,4300,82
45,14181,327
46,23667,283
47,15593,133
48,12232,189
49,6213,98
50,22935,532
51,18660,270
52,6381,58
53,13367,219
54,5223,110
55,15221,192
56,13536,105
57,14032,328
58,4331,162
59,10879,96
60,16424,185
61,11348,229
62,14314,402
63,5212,31
64,12086,133
65,15009,265
66,12818,154
67,14039,207
68,13676,167
69,14808,306
70,11477,173
71,6349,70
72,17547,283
73,13922,214
74,11037,405
75,15521,226
76,13259,234
77,20723,482
78,12116,381
79,14180,398
80,10264,222
81,5762,103
82,4683,4
83,11761,243
84,12893,201
85,11254,348
86,11449,309
87,14915,211
88,12714,302
89,14830,385
90,10818,322
91,11657,226
92,14392,544
93,15248,131
94,12777,216
95,13417,287
96,19984,247
97,15100,228
98,4409,35
99,4506,122
100,6548,146
101,12952,240
102,15108,246
103,15041,255
104,7547,64
105,16057,116
106,12486,120
107,8419,82
108,12508,120
109,9719,371
110,13822,204
111,18252,316
112,5504,29
113,11926,126
114,11326,128
