Leaf,TotalPacket,DropPacket
0,17957,196
1,11047,167
2,14261,168
3,14769,116
4,13457,237
5,11838,75
6,14566,314
7,13702,209
8,3559,163
9,8777,82
10,21885,78
11,16296,99
12,19146,219
13,15988,254
14,15161,202
15,17490,155
16,16689,94
17,16352,219
18,18385,185
19,13023,63
20,19096,221
21,17437,115
22,15511,165
23,11289,147
24,14185,160
25,5677,71
26,17523,315
27,20533,211
28,16653,132
29,6670,35
30,10652,66
31,3629,64
32,8918,88
33,14800,114
34,20323,344
35,16836,219
36,19419,87
37,18443,69
38,14428,120
39,12469,206
40,15867,158
41,17898,426
42,20633,265
43,25775,191
44,4212,84
45,14139,223
46,22958,257
47,15309,100
48,12011,123
49,6586,90
50,23653,359
51,18302,175
52,5822,48
53,13190,174
54,5243,132
55,15742,133
56,13881,89
57,14474,613
58,4683,90
59,11864,49
60,16510,117
61,10830,150
62,13703,281
63,5235,39
64,12381,83
65,14819,213
66,12719,107
67,14427,171
68,13972,128
69,14992,264
70,11892,99
71,6583,67
72,18102,196
73,13872,197
74,11397,359
75,15865,182
76,12445,195
77,20490,312
78,11916,360
79,15382,483
80,10621,136
81,5443,132
82,4559,14
83,11804,198
84,13420,176
85,11804,240
86,12696,267
87,15484,164
88,12810,259
89,14999,264
90,11314,209
91,11775,148
92,15535,345
93,15365,88
94,12988,154
95,13893,211
96,19145,201
97,15493,140
98,4545,20
99,4295,78
100,6907,156
101,14175,157
102,15527,167
103,15019,256
104,7734,80
105,16250,90
106,12691,75
107,8573,85
108,12181,97
109,10140,244
110,14101,166
111,19061,243
112,5737,36
113,12463,80
114,11634,104
