Leaf,TotalPacket,DropPacket
0,16056,496
1,10969,370
2,15348,279
3,14077,284
4,13170,426
5,10843,208
6,14843,440
7,13266,494
8,3846,139
9,7923,121
10,20248,340
11,14463,390
12,17529,442
13,15088,405
14,14790,307
15,15391,404
16,16114,271
17,15383,460
18,17765,489
19,11594,304
20,17353,660
21,16704,484
22,13996,270
23,12382,340
24,14381,189
25,5683,87
26,18494,453
27,19500,562
28,16242,290
29,6718,60
30,10612,166
31,3837,90
32,8669,120
33,14290,246
34,19550,530
35,17685,309
36,16260,385
37,18241,102
38,13608,326
39,11055,284
40,15918,292
41,16906,518
42,19536,527
43,25399,567
44,4081,124
45,13217,331
46,21574,562
47,15573,194
48,11483,240
49,6659,82
50,21579,595
51,18708,252
52,6045,84
53,13135,285
54,5294,118
55,15122,333
56,13024,281
57,13508,443
58,4500,98
59,11239,296
60,16003,222
61,12024,229
62,14001,459
63,5038,47
64,11754,271
65,14838,288
66,12095,229
67,14182,250
68,13329,326
69,14633,403
70,11312,193
71,6649,71
72,16414,378
73,13641,254
74,10865,412
75,14133,350
76,12769,298
77,20621,532
78,11809,292
79,13929,586
80,10685,311
81,6196,162
82,4703,22
83,12228,308
84,12553,276
85,11525,415
86,11128,607
87,14733,282
88,12422,328
89,13586,445
90,10665,406
91,12474,293
92,14985,485
93,15025,265
94,13189,221
95,12303,609
96,18858,459
97,15233,252
98,4148,60
99,4843,204
100,6828,175
101,13490,316
102,14876,246
103,14168,467
104,7406,68
105,16016,320
106,10975,217
107,8178,176
108,12422,190
109,9511,302
110,13493,334
111,19173,409
112,5400,68
113,10302,280
114,11096,113
