Leaf,TotalPacket,DropPacket
0,20285,115
1,12038,111
2,16501,89
3,16187,56
4,14353,144
5,12663,50
6,15907,259
7,15945,132
8,4273,90
9,8734,65
10,23761,68
11,18166,53
12,19954,172
13,18334,174
14,15755,132
15,19693,96
16,18426,62
17,16551,149
18,20032,155
19,14413,38
20,21122,165
21,19240,73
22,15434,105
23,14388,73
24,15111,121
25,6321,94
26,20094,179
27,21112,208
28,17141,115
29,6967,22
30,12108,37
31,3620,69
32,9334,47
33,16267,101
34,23716,207
35,19623,165
36,19473,60
37,20007,23
38,15340,78
39,13701,79
40,17570,115
41,19397,178
42,22858,181
43,28538,104
44,4264,64
45,14848,198
46,24975,170
47,17729,51
48,12658,135
49,6791,38
50,24212,269
51,20079,141
52,6198,74
53,14341,176
54,5076,131
55,16023,112
56,15609,42
57,15451,220
58,4477,63
59,13306,26
60,17958,77
61,11908,106
62,15515,219
63,5132,42
64,13636,69
65,14576,164
66,14580,80
67,14767,126
68,15089,103
69,15232,197
70,12977,62
71,6751,42
72,18292,156
73,14804,113
74,11472,291
75,16703,127
76,13056,149
77,22808,244
78,13003,145
79,15868,226
80,11481,119
81,6113,82
82,4707,11
83,12439,167
84,14401,90
85,12692,205
86,12529,186
87,15847,98
88,12847,179
89,15595,194
90,12593,123
91,13632,98
92,15764,253
93,16334,54
94,13901,93
95,13951,170
96,21197,132
97,17097,78
98,4502,22
99,5019,36
100,6977,99
101,15425,84
102,16733,113
103,16715,115
104,7748,54
105,18613,45
106,13442,43
107,9164,66
108,13453,61
109,10777,186
110,15865,111
111,21774,137
112,5810,33
113,13134,39
114,11939,73
