Leaf,TotalPacket,DropPacket
0,19347,742
1,11682,412
2,12103,934
3,10883,465
4,15048,514
5,10798,343
6,14738,811
7,13281,552
8,3794,230
9,8073,191
10,18064,529
11,11555,918
12,19973,421
13,14788,1621
14,16383,468
15,19347,345
16,18955,540
17,18234,545
18,19263,549
19,10931,443
20,13370,848
21,16845,606
22,15466,196
23,11869,479
24,13232,639
25,5959,104
26,17534,526
27,20117,760
28,12905,1269
29,6926,186
30,10280,360
31,3964,63
32,8960,238
33,13597,738
34,20581,931
35,17896,621
36,18440,199
37,20797,326
38,12270,636
39,13033,230
40,16335,819
41,17883,560
42,22102,506
43,27769,601
44,4126,124
45,13986,626
46,22845,744
47,14697,367
48,12897,226
49,5110,107
50,18763,838
51,17682,767
52,6162,179
53,16245,352
54,5187,154
55,13178,506
56,10813,545
57,17068,550
58,4402,159
59,11924,351
60,16487,334
61,12312,286
62,15380,400
63,4637,70
64,12390,409
65,13456,739
66,12161,558
67,14095,498
68,13304,466
69,16044,490
70,6023,276
71,6112,125
72,18601,550
73,12505,690
74,4703,190
75,14754,725
76,4865,134
77,20575,866
78,13319,184
79,15482,499
80,11345,351
81,5995,260
82,4592,40
83,13826,448
84,12782,1046
85,13317,472
86,14475,176
87,17656,480
88,11536,425
89,15902,401
90,16201,534
91,12480,531
92,14164,955
93,15229,367
94,13713,435
95,13460,816
96,18887,880
97,12364,1202
98,3693,166
99,4724,292
100,6177,354
101,11892,839
102,14442,1308
103,18935,263
104,7804,65
105,17801,218
106,12347,335
107,9699,161
108,12894,467
109,8897,533
110,11380,611
111,21202,504
112,5631,102
113,11408,379
114,11067,449
