Leaf,TotalPacket,DropPacket
0,20795,120
1,12217,82
2,16018,158
3,12248,214
4,15243,133
5,12699,46
6,16883,248
7,15924,169
8,3730,184
9,8678,72
10,20631,143
11,13114,87
12,20516,192
13,16821,76
14,17457,155
15,20580,219
16,20175,119
17,19311,142
18,19434,177
19,11714,180
20,14691,107
21,19423,68
22,15583,111
23,12970,82
24,14680,157
25,6340,107
26,19767,173
27,22423,149
28,15343,135
29,7589,41
30,12054,91
31,3901,43
32,9496,86
33,16298,88
34,23482,237
35,19722,158
36,17938,76
37,20818,76
38,14392,124
39,13651,91
40,17982,266
41,19176,325
42,23363,163
43,29104,103
44,3909,116
45,13641,219
46,25619,188
47,15636,149
48,13353,113
49,5556,65
50,22974,179
51,20213,189
52,6768,88
53,17684,119
54,5508,139
55,15674,185
56,12716,145
57,18254,139
58,4951,95
59,13618,28
60,16306,52
61,13157,104
62,16092,132
63,5048,40
64,13040,145
65,14297,140
66,12840,120
67,15915,153
68,15386,94
69,15211,194
70,6725,110
71,6700,62
72,20547,142
73,14263,161
74,5539,111
75,17776,77
76,5374,62
77,23842,281
78,14541,77
79,16675,72
80,12276,118
81,6613,105
82,4754,26
83,14915,81
84,15103,176
85,12929,211
86,15261,64
87,18783,203
88,13529,115
89,16953,325
90,16389,328
91,13874,154
92,16766,87
93,16291,86
94,13598,128
95,15127,164
96,20584,179
97,14821,133
98,3863,205
99,5212,105
100,6610,153
101,13534,91
102,16212,79
103,19795,27
104,7903,97
105,17587,47
106,12637,88
107,9683,101
108,13622,54
109,9042,267
110,11522,219
111,22563,187
112,6200,61
113,11738,64
114,12520,97
