Leaf,TotalPacket,DropPacket
0,19883,95
1,11917,106
2,15772,95
3,15334,133
4,14828,210
5,12053,59
6,14660,251
7,15422,147
8,4166,124
9,8960,76
10,22394,58
11,16937,106
12,20309,163
13,17005,181
14,15976,195
15,18122,98
16,18021,34
17,16495,171
18,18797,139
19,13685,46
20,20993,194
21,17908,78
22,15945,105
23,12808,128
24,14313,170
25,6134,96
26,19084,265
27,22224,187
28,16651,106
29,6969,44
30,11358,61
31,3944,73
32,9253,76
33,16264,113
34,22914,280
35,18304,271
36,19952,65
37,19560,35
38,15310,79
39,13208,97
40,17496,132
41,19705,239
42,20872,166
43,27610,150
44,4386,100
45,14504,278
46,24278,219
47,16982,70
48,12923,144
49,6842,51
50,25015,383
51,19322,112
52,6367,52
53,14972,192
54,4995,129
55,15364,141
56,14127,59
57,15641,245
58,4795,63
59,12621,40
60,17266,116
61,11853,103
62,15420,319
63,5198,37
64,13828,94
65,14990,180
66,13247,77
67,14349,129
68,15762,91
69,16762,213
70,12495,87
71,6766,66
72,18489,176
73,14969,131
74,11832,310
75,17067,163
76,13178,134
77,22605,323
78,12949,317
79,16249,290
80,11534,115
81,6454,106
82,4724,8
83,12736,157
84,14259,126
85,12913,223
86,13549,210
87,15931,140
88,13522,197
89,15338,207
90,11642,152
91,13045,96
92,16607,253
93,15282,63
94,13965,120
95,14586,132
96,20677,131
97,15692,108
98,4535,25
99,4842,64
100,6968,223
101,14678,102
102,16220,132
103,16262,198
104,7752,51
105,17576,48
106,13216,60
107,8801,78
108,13381,75
109,10579,232
110,15760,97
111,20865,181
112,5706,36
113,13238,49
114,12003,83
