Leaf,TotalPacket,DropPacket
0,19882,161
1,12015,142
2,14736,231
3,11183,259
4,15259,159
5,12468,71
6,15226,297
7,15546,143
8,3581,127
9,8366,110
10,18909,187
11,10131,140
12,19376,183
13,15455,105
14,15357,190
15,19597,301
16,19886,126
17,19318,227
18,18668,185
19,10969,269
20,13366,124
21,18720,80
22,14688,184
23,12328,112
24,14805,143
25,6361,97
26,19664,89
27,21394,154
28,12896,126
29,7354,36
30,11184,83
31,3650,92
32,9168,100
33,15591,115
34,19771,375
35,18666,159
36,17258,149
37,19943,108
38,13911,201
39,13263,95
40,16662,260
41,18525,305
42,22035,224
43,27138,152
44,4035,87
45,13932,210
46,24560,232
47,14343,197
48,13127,77
49,5248,45
50,21454,179
51,19336,123
52,6631,99
53,16585,181
54,5381,129
55,15230,165
56,11476,268
57,15740,416
58,4617,94
59,13148,14
60,15704,80
61,12888,62
62,15352,185
63,4784,23
64,12667,69
65,13422,160
66,11908,137
67,15392,194
68,15097,93
69,15248,116
70,6330,142
71,6503,69
72,19591,193
73,14125,147
74,5269,94
75,17805,96
76,4977,62
77,22467,268
78,13383,97
79,15318,112
80,12017,139
81,6120,93
82,4772,31
83,14927,120
84,13259,269
85,12174,336
86,14569,59
87,18725,195
88,11945,158
89,15790,545
90,16050,310
91,13823,154
92,15373,113
93,15422,74
94,13530,133
95,13538,177
96,19365,210
97,11390,143
98,3354,158
99,4891,88
100,6949,145
101,12864,121
102,14008,106
103,19333,29
104,7683,65
105,16749,72
106,12172,113
107,9439,113
108,12944,82
109,8433,205
110,10527,283
111,21317,165
112,5716,69
113,11455,83
114,12033,121
