Leaf,TotalPacket,DropPacket
0,18965,20
1,8677,0
2,9132,5
3,10547,3
4,19703,20
5,10302,0
6,18275,25
7,10487,1
8,10466,17
9,9601,7
10,7056,7
11,9809,3
12,9857,1
13,19879,35
14,13511,6
15,6261,6
16,15312,6
17,22346,1
18,11597,45
19,10636,2
20,23918,111
21,18253,7
22,15781,5
23,13865,15
24,25516,44
25,10182,21
26,19307,3
27,25081,15
28,21078,23
29,13557,41
30,9504,14
31,4352,3
32,8308,3
33,12308,5
34,16590,11
35,21198,0
36,8926,8
37,14490,12
38,14546,12
39,16127,17
40,16446,11
41,12048,7
42,18620,24
43,28776,48
44,12926,21
45,10857,53
46,16980,14
47,14372,12
48,2641,7
49,7501,2
50,19607,1
51,9973,7
52,14908,7
53,13838,12
54,6311,0
55,17950,22
56,12581,6
57,7615,1
58,9619,3
59,12431,3
60,20014,0
61,10909,31
62,17811,1
63,13810,0
64,8900,4
65,10373,5
66,7694,3
67,10729,19
68,16026,0
69,12180,11
70,13186,31
71,8460,0
72,15408,9
73,16906,20
74,7344,10
75,17940,25
76,18711,11
77,9692,40
78,14842,32
79,13989,3
80,12739,4
81,14018,11
82,7370,2
83,14518,2
84,9348,10
85,3935,22
86,12896,1
87,17682,20
88,14749,69
89,9603,1
90,15883,2
91,10638,1
92,15246,10
93,11486,19
94,12363,27
95,12243,2
96,18497,0
97,16902,13
98,5893,3
99,11689,11
100,9848,2
101,12213,9
102,15354,45
103,13729,4
104,4939,6
105,16891,2
106,11936,20
107,10855,4
108,7145,7
109,12331,33
110,7168,4
111,16974,36
112,13358,31
113,13072,12
114,14946,2
