Leaf,TotalPacket,DropPacket
0,19097,215
1,12634,196
2,16510,122
3,16069,230
4,14778,206
5,12638,167
6,15870,412
7,15787,542
8,3312,193
9,8931,88
10,24079,306
11,17419,327
12,21036,250
13,17884,248
14,16580,337
15,19113,131
16,18298,172
17,17730,223
18,20774,152
19,14277,235
20,21511,252
21,19419,186
22,15659,156
23,13590,146
24,15344,225
25,6320,89
26,20037,372
27,21721,267
28,18118,373
29,7027,40
30,11564,85
31,4022,76
32,9397,88
33,16052,147
34,22259,695
35,19204,319
36,20318,105
37,19850,42
38,15550,155
39,13235,244
40,18001,173
41,19815,289
42,21202,450
43,28336,228
44,4331,86
45,14722,341
46,24542,216
47,17072,69
48,13245,210
49,7032,163
50,24875,368
51,20492,363
52,6113,82
53,14378,182
54,5270,115
55,15682,157
56,14820,184
57,15357,487
58,4736,76
59,11710,98
60,18023,271
61,12887,310
62,15080,446
63,5263,25
64,13302,132
65,15223,237
66,13955,92
67,15281,178
68,15444,161
69,16730,231
70,12322,139
71,6710,61
72,18929,370
73,14860,287
74,12316,377
75,16656,236
76,13568,195
77,21783,448
78,12745,386
79,16206,330
80,11734,175
81,6142,158
82,4738,22
83,13006,171
84,14678,118
85,11717,316
86,13659,232
87,15969,159
88,13871,253
89,16347,343
90,12432,207
91,13576,153
92,16411,345
93,15421,129
94,14270,321
95,14925,529
96,20812,377
97,16052,180
98,4646,16
99,5020,61
100,6863,184
101,15611,115
102,16363,203
103,16825,319
104,7908,62
105,18394,199
106,13103,75
107,8895,148
108,13252,384
109,10473,312
110,15326,222
111,21201,239
112,5927,45
113,13110,111
114,11973,131
