Leaf,TotalPacket,DropPacket
0,18502,181
1,11253,144
2,12452,333
3,10637,358
4,14899,179
5,11941,77
6,13922,427
7,14687,294
8,3699,140
9,8353,106
10,17640,298
11,10744,203
12,18471,286
13,14619,159
14,15583,218
15,18693,305
16,19120,166
17,17171,254
18,18558,215
19,11075,307
20,14527,165
21,16697,163
22,14901,204
23,12133,174
24,13654,225
25,6132,100
26,18591,122
27,20364,184
28,11867,223
29,7022,40
30,10839,104
31,3460,70
32,9061,80
33,13888,125
34,19500,488
35,17825,194
36,17752,99
37,19852,198
38,13520,192
39,12568,146
40,16881,326
41,17530,339
42,20711,285
43,25916,219
44,4091,90
45,13800,208
46,23306,229
47,14251,239
48,13051,93
49,5131,79
50,20523,204
51,18031,191
52,6185,82
53,15551,231
54,5308,119
55,14352,224
56,11825,171
57,15376,246
58,4260,80
59,12373,28
60,15340,101
61,12528,116
62,14957,167
63,4812,51
64,12359,94
65,12056,249
66,10882,245
67,15284,220
68,14612,126
69,14659,186
70,5880,176
71,6135,83
72,19056,179
73,12743,225
74,4760,86
75,16146,126
76,5003,63
77,20942,401
78,13733,99
79,15449,138
80,11522,152
81,5979,116
82,4558,31
83,13670,159
84,12951,241
85,10727,368
86,14810,56
87,17412,252
88,11465,198
89,16088,258
90,15533,372
91,13043,233
92,13599,160
93,14676,151
94,12906,184
95,13355,246
96,18677,220
97,11531,233
98,3459,150
99,4672,82
100,6178,130
101,12079,180
102,13026,166
103,18892,54
104,7698,49
105,16574,94
106,11274,169
107,9026,124
108,13195,108
109,7744,323
110,10414,341
111,19969,252
112,5771,71
113,10738,133
114,11459,101
