Leaf,TotalPacket,DropPacket
0,14918,68
1,10386,50
2,7389,43
3,8200,39
4,12651,116
5,11929,59
6,18390,189
7,8959,90
8,5540,25
9,13668,38
10,18229,92
11,14377,57
12,14711,103
13,16250,77
14,15058,109
15,14600,52
16,15022,6
17,19968,23
18,18570,244
19,14263,82
20,17298,89
21,18392,70
22,13147,208
23,11453,133
24,20306,321
25,2461,31
26,23458,121
27,23328,80
28,17936,72
29,8113,11
30,8916,187
31,3023,76
32,12836,54
33,11091,79
34,23676,28
35,18805,78
36,12873,72
37,17048,133
38,12608,134
39,13724,93
40,15134,26
41,14807,80
42,17816,225
43,23636,69
44,4079,22
45,12786,115
46,15999,108
47,10172,57
48,9524,4
49,7389,27
50,20395,154
51,12356,89
52,8927,92
53,14548,68
54,5713,37
55,16033,57
56,14148,75
57,12127,19
58,3121,17
59,9703,49
60,15978,81
61,9150,136
62,15074,77
63,7951,23
64,3611,6
65,9387,40
66,7159,18
67,11045,28
68,14110,73
69,9077,140
70,11775,151
71,8304,98
72,14633,32
73,12359,109
74,9163,46
75,19125,199
76,17022,39
77,16725,251
78,12446,47
79,14790,52
80,12434,46
81,8606,17
82,6187,1
83,14582,88
84,10028,133
85,13226,29
86,13218,32
87,14802,85
88,12143,160
89,9240,44
90,18058,175
91,9310,12
92,17259,60
93,14109,46
94,11661,127
95,13884,146
96,19712,240
97,16136,57
98,6041,24
99,5388,58
100,6441,21
101,12928,33
102,13846,65
103,10474,313
104,8666,26
105,10223,66
106,13380,61
107,11286,69
108,10822,95
109,15970,215
110,9323,6
111,17513,153
112,10312,115
113,10784,105
114,12049,128
