Leaf,TotalPacket,DropPacket
0,21167,106
1,11730,103
2,15916,156
3,12055,262
4,15791,208
5,12751,41
6,16410,239
7,16196,151
8,4023,110
9,8856,64
10,19789,172
11,13681,97
12,20203,152
13,16503,106
14,17202,185
15,19835,212
16,19568,93
17,19755,139
18,20668,112
19,12030,173
20,14749,92
21,19564,89
22,15633,134
23,12716,111
24,14527,143
25,6626,114
26,20576,86
27,23003,149
28,16373,90
29,7404,52
30,12231,85
31,3978,36
32,9469,49
33,16578,108
34,23769,216
35,20296,145
36,18091,79
37,20691,68
38,14341,145
39,13589,92
40,19041,189
41,19205,202
42,23564,161
43,29026,131
44,4464,85
45,15051,189
46,25317,182
47,15435,150
48,13296,71
49,5568,75
50,23081,129
51,20554,112
52,6752,89
53,17671,140
54,5299,145
55,15831,132
56,12788,215
57,18813,152
58,4812,57
59,13618,21
60,17539,40
61,13291,141
62,15896,148
63,5070,47
64,13036,94
65,14816,132
66,12534,109
67,16639,167
68,15702,87
69,16627,107
70,6699,148
71,6408,65
72,20124,160
73,14883,133
74,5215,65
75,17690,94
76,5092,50
77,23791,205
78,14359,74
79,17326,98
80,12357,115
81,6491,129
82,4774,25
83,14975,74
84,15194,139
85,13563,192
86,15187,53
87,19152,139
88,13804,92
89,17124,183
90,16774,282
91,13865,135
92,16573,138
93,15933,68
94,13938,121
95,14210,126
96,21165,130
97,15527,88
98,3379,108
99,4949,93
100,7130,98
101,14080,76
102,16540,75
103,19857,33
104,7603,57
105,17520,40
106,12940,94
107,9752,87
108,14448,55
109,10248,213
110,10996,202
111,22698,158
112,6290,53
113,12356,47
114,12771,82
