Leaf,TotalPacket,DropPacket
0,18873,12
1,8626,1
2,9325,0
3,10367,10
4,20099,22
5,10302,0
6,18618,6
7,10454,2
8,10355,20
9,9990,1
10,7142,8
11,9587,5
12,9773,1
13,19915,32
14,13554,2
15,6380,4
16,15636,2
17,22470,0
18,11577,11
19,10745,0
20,23678,93
21,18817,3
22,15796,4
23,13406,9
24,25988,35
25,10403,26
26,19097,3
27,25134,12
28,20866,29
29,13053,25
30,9687,42
31,4484,3
32,8568,14
33,12144,5
34,16706,9
35,21050,2
36,8945,21
37,14499,11
38,14753,9
39,16340,30
40,17004,6
41,12599,3
42,18831,63
43,29862,9
44,13232,19
45,10638,59
46,17140,29
47,14487,10
48,2641,7
49,7736,1
50,19872,0
51,9866,36
52,14797,8
53,14351,12
54,6168,2
55,18236,24
56,12250,31
57,7585,1
58,9675,2
59,11835,13
60,20014,0
61,11100,45
62,17882,0
63,13810,0
64,9016,1
65,10443,5
66,7632,2
67,10766,9
68,16026,0
69,12235,11
70,13604,72
71,8460,0
72,15659,3
73,16965,21
74,7459,7
75,18243,18
76,19109,9
77,9781,96
78,15802,15
79,13775,3
80,12802,12
81,13718,13
82,7570,2
83,14677,1
84,9641,3
85,4263,30
86,12960,2
87,17748,17
88,14789,23
89,9566,2
90,15949,1
91,10888,0
92,15363,18
93,11802,6
94,12423,39
95,12224,2
96,18497,0
97,17075,8
98,5956,1
99,11672,14
100,9980,0
101,12391,5
102,15008,26
103,14141,1
104,5199,2
105,16934,1
106,12219,12
107,10833,8
108,7233,2
109,12581,29
110,7067,2
111,16980,79
112,13260,9
113,12885,17
114,15025,2
