Leaf,TotalPacket,DropPacket
0,20755,262
1,12197,90
2,15887,164
3,12153,204
4,15898,158
5,12623,48
6,16509,269
7,15909,99
8,3887,128
9,8674,87
10,20798,155
11,13689,131
12,20777,148
13,17259,105
14,17009,174
15,19845,333
16,20196,97
17,19614,173
18,20131,200
19,12122,209
20,15752,111
21,19584,60
22,15238,152
23,13773,89
24,14905,134
25,5945,62
26,20594,70
27,22325,145
28,16330,87
29,7445,35
30,12134,67
31,3810,59
32,9336,172
33,16262,141
34,23346,257
35,20226,135
36,18590,78
37,20466,98
38,14367,117
39,13889,71
40,19860,178
41,20433,185
42,23196,201
43,29097,118
44,4224,69
45,14607,163
46,25476,233
47,16140,148
48,13152,66
49,5532,37
50,23612,112
51,20544,124
52,6833,80
53,17597,124
54,5478,141
55,15421,168
56,12394,123
57,18368,157
58,4842,62
59,13573,8
60,16523,58
61,13533,49
62,15744,141
63,4753,34
64,13447,71
65,14298,179
66,12944,128
67,16279,165
68,15420,98
69,16111,120
70,6601,88
71,6326,61
72,20132,155
73,14519,128
74,4883,67
75,17916,96
76,5483,54
77,23542,248
78,14337,108
79,17078,85
80,12135,108
81,6371,81
82,4730,20
83,15538,94
84,15082,150
85,13094,205
86,15471,43
87,18701,170
88,13104,124
89,16249,182
90,16214,305
91,13797,156
92,17141,92
93,16755,49
94,13864,107
95,14535,150
96,21639,138
97,15872,97
98,3413,178
99,5005,82
100,6521,134
101,14064,104
102,16403,74
103,19812,25
104,7883,77
105,18237,47
106,13178,101
107,9541,80
108,13974,66
109,9241,252
110,11190,234
111,21585,182
112,6123,64
113,12609,72
114,12753,81
