Leaf,TotalPacket,DropPacket
0,20503,992
1,12425,319
2,13695,651
3,12170,639
4,15445,294
5,12008,284
6,16480,613
7,13840,752
8,4405,173
9,8693,217
10,19126,587
11,12508,1032
12,20425,561
13,18497,2496
14,17195,497
15,20215,467
16,20027,434
17,19476,611
18,20244,399
19,12253,496
20,15584,990
21,17895,764
22,16276,184
23,13102,555
24,14303,431
25,6007,169
26,19590,555
27,22292,538
28,14171,989
29,7246,88
30,10391,142
31,3591,54
32,9243,255
33,14724,763
34,21840,926
35,18639,814
36,18435,292
37,21282,321
38,13214,518
39,13846,222
40,18664,994
41,19417,777
42,22928,509
43,28371,571
44,4187,139
45,14523,726
46,24729,897
47,15522,527
48,13563,265
49,5648,153
50,21223,756
51,18502,830
52,6655,264
53,16410,386
54,5768,146
55,15750,643
56,12463,438
57,17674,405
58,4562,130
59,12788,279
60,16955,612
61,12703,360
62,16198,324
63,5124,49
64,13104,415
65,14481,1006
66,12248,534
67,14927,609
68,14728,485
69,16657,668
70,6832,213
71,6599,159
72,20146,605
73,13729,735
74,5384,192
75,15487,509
76,5590,180
77,23187,1033
78,14344,521
79,16748,683
80,12617,405
81,6906,262
82,4589,80
83,15025,574
84,14648,1629
85,13752,428
86,15260,171
87,17469,608
88,12733,509
89,16223,368
90,17438,504
91,13483,386
92,14864,1039
93,15980,258
94,13936,384
95,14391,725
96,20030,816
97,14841,1207
98,3777,235
99,5115,216
100,7155,408
101,12994,645
102,16231,1491
103,19151,216
104,8090,108
105,17682,432
106,12794,288
107,9962,140
108,13429,410
109,9635,471
110,12938,406
111,22262,543
112,6286,168
113,12786,380
114,11971,692
