Leaf,TotalPacket,DropPacket
0,16178,2
1,11713,0
2,8127,0
3,8709,0
4,13615,48
5,12527,0
6,20190,22
7,10688,0
8,5423,4
9,14041,0
10,18376,5
11,15703,0
12,16038,0
13,17883,58
14,16577,0
15,15027,46
16,15398,0
17,20284,0
18,20350,39
19,15135,0
20,18480,5
21,19412,0
22,14696,0
23,12161,1
24,21884,51
25,2511,43
26,24269,0
27,24800,0
28,19247,63
29,8068,59
30,9427,31
31,3244,0
32,13860,24
33,12150,0
34,25118,0
35,19966,0
36,13464,55
37,19419,5
38,13754,0
39,14630,0
40,15938,0
41,15901,0
42,19328,1
43,25487,0
44,3970,21
45,13910,20
46,17339,70
47,11549,0
48,9996,0
49,8216,0
50,22206,1
51,13456,34
52,9595,30
53,14720,2
54,6211,0
55,17156,9
56,14239,2
57,12796,0
58,3361,0
59,9619,5
60,18005,0
61,11138,40
62,16385,0
63,8330,0
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,15189,0
69,10422,1
70,13115,23
71,8861,0
72,15429,0
73,13698,2
74,10446,0
75,19889,2
76,18392,2
77,18360,107
78,13644,0
79,16136,0
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11473,0
85,13892,2
86,14065,0
87,16418,79
88,13691,64
89,9610,0
90,19713,0
91,9548,0
92,17750,53
93,15200,6
94,12809,55
95,14877,1
96,21828,0
97,17185,8
98,6362,70
99,5765,41
100,6799,0
101,13515,4
102,14615,2
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,12117,0
108,12287,0
109,17548,0
110,9822,0
111,19870,15
112,11382,0
113,11345,82
114,14147,1
