Leaf,TotalPacket,DropPacket
0,18910,22
1,8601,2
2,8922,4
3,10382,8
4,19326,27
5,10302,0
6,18451,12
7,10410,3
8,10444,23
9,9735,6
10,7253,5
11,9766,4
12,9661,1
13,19697,19
14,12913,7
15,6337,7
16,15754,4
17,22328,3
18,11419,11
19,10522,4
20,23527,22
21,18765,2
22,15651,6
23,13330,6
24,26027,25
25,10216,19
26,19222,5
27,25118,20
28,20763,10
29,13325,30
30,9462,22
31,4300,5
32,8495,10
33,12058,6
34,16347,14
35,21023,2
36,8791,10
37,14103,22
38,13917,13
39,15622,23
40,16678,10
41,12334,7
42,18145,21
43,28712,21
44,12861,25
45,10665,25
46,16511,25
47,14206,13
48,2506,14
49,7716,1
50,19608,1
51,9862,11
52,14741,12
53,14022,15
54,6021,3
55,18079,19
56,12366,17
57,7669,1
58,9608,3
59,12236,12
60,19485,2
61,10947,28
62,17673,3
63,13810,0
64,8840,8
65,10374,3
66,7695,3
67,10468,22
68,15689,2
69,11957,11
70,13211,19
71,8460,0
72,15791,4
73,17038,20
74,7082,10
75,18062,18
76,18653,14
77,9758,39
78,15186,25
79,13642,5
80,12840,7
81,13631,15
82,7484,4
83,14537,2
84,8969,15
85,4036,26
86,13059,1
87,17606,12
88,14858,23
89,9322,4
90,15682,5
91,10888,0
92,15054,23
93,11440,22
94,12515,12
95,12423,1
96,18087,2
97,17013,18
98,5942,1
99,11760,5
100,9731,4
101,12308,9
102,14936,28
103,13947,2
104,5031,4
105,16706,4
106,11725,20
107,10833,11
108,7082,6
109,12064,12
110,7274,3
111,16903,12
112,12931,14
113,12970,15
114,14495,7
