Leaf,TotalPacket,DropPacket
0,18311,520
1,11866,230
2,13664,440
3,11187,548
4,14517,375
5,11118,133
6,14226,496
7,14534,327
8,3931,139
9,7990,254
10,19015,312
11,11719,424
12,19310,271
13,14081,557
14,15911,332
15,18871,451
16,18269,248
17,18533,390
18,19002,356
19,11514,327
20,14382,224
21,17232,260
22,14706,219
23,12134,229
24,13352,277
25,6087,96
26,18913,254
27,20605,227
28,12655,565
29,7115,69
30,10797,176
31,3992,49
32,8723,111
33,13766,312
34,20811,518
35,18042,326
36,17605,162
37,20532,303
38,13187,297
39,13002,179
40,17101,590
41,18246,448
42,22249,387
43,26562,519
44,4211,113
45,12648,456
46,22686,526
47,15033,404
48,12546,238
49,5158,76
50,20338,392
51,18083,314
52,6296,152
53,16080,256
54,5525,134
55,14708,317
56,11676,273
57,17122,378
58,4380,110
59,12389,128
60,15910,159
61,12458,139
62,14912,287
63,4636,57
64,12107,206
65,11789,582
66,11155,416
67,13853,434
68,14073,333
69,14516,251
70,6197,160
71,6555,83
72,18974,268
73,12891,323
74,4932,84
75,15972,258
76,4988,85
77,21542,553
78,13352,134
79,15311,268
80,11432,224
81,6164,158
82,4571,24
83,13357,263
84,12494,517
85,12403,396
86,14494,111
87,17421,401
88,11522,340
89,16134,391
90,15359,600
91,13008,256
92,13677,481
93,14312,252
94,13821,285
95,13352,515
96,19498,329
97,12137,646
98,3407,130
99,4844,121
100,6060,204
101,12584,272
102,13171,477
103,18826,57
104,7715,57
105,16777,230
106,12009,171
107,9271,137
108,13251,216
109,8582,357
110,11748,357
111,20029,381
112,5786,81
113,11672,159
114,11200,169
