Leaf,TotalPacket,DropPacket
0,19342,68
1,8677,0
2,9319,1
3,10533,24
4,20457,41
5,10302,0
6,18729,23
7,10476,2
8,10908,45
9,10213,0
10,7302,40
11,10262,0
12,9925,0
13,20215,47
14,13576,0
15,6258,32
16,15807,1
17,22425,1
18,11706,38
19,10745,0
20,24201,140
21,18884,1
22,16197,0
23,13922,22
24,26314,55
25,10775,33
26,19829,0
27,26486,2
28,21106,30
29,13743,66
30,9761,48
31,4284,3
32,8540,17
33,12599,0
34,17162,4
35,21198,0
36,8947,28
37,14923,57
38,15454,1
39,16187,57
40,17708,1
41,12822,1
42,18910,8
43,30525,72
44,13605,27
45,10988,64
46,17368,38
47,15093,2
48,2601,9
49,7922,0
50,19872,0
51,10088,40
52,15019,49
53,14276,9
54,6313,2
55,18495,42
56,12567,43
57,7822,0
58,9929,0
59,12295,25
60,20014,0
61,11374,33
62,17882,0
63,13810,0
64,8920,3
65,10821,1
66,7940,0
67,10873,13
68,16026,0
69,12356,3
70,13412,40
71,8460,0
72,15908,2
73,17069,20
74,7602,3
75,18541,61
76,19914,1
77,9977,205
78,15752,30
79,14440,0
80,13165,9
81,14369,2
82,7595,1
83,14752,0
84,10021,0
85,4336,91
86,13114,0
87,18137,31
88,14934,35
89,9752,0
90,16208,0
91,10888,0
92,15598,26
93,11897,20
94,12875,52
95,12473,0
96,18497,0
97,17148,30
98,5962,7
99,11713,6
100,9980,0
101,12859,2
102,15942,103
103,14321,0
104,5320,0
105,17189,0
106,12611,27
107,11034,47
108,7152,1
109,12623,15
110,7578,0
111,17144,66
112,13552,12
113,13241,49
114,14994,1
