Leaf,TotalPacket,DropPacket
0,20386,144
1,11467,107
2,15389,211
3,11677,238
4,15361,104
5,12719,47
6,15878,254
7,15895,138
8,3914,117
9,8983,60
10,19481,171
11,12589,80
12,19739,164
13,15986,77
14,16309,143
15,19489,203
16,20018,101
17,19334,166
18,19678,116
19,9896,235
20,14839,84
21,19134,118
22,15106,110
23,12761,94
24,14299,136
25,6234,95
26,20090,85
27,22542,125
28,14965,114
29,7474,25
30,11907,73
31,3887,33
32,9221,86
33,16039,76
34,23284,235
35,19955,116
36,17842,81
37,20413,74
38,13739,133
39,13327,82
40,18744,175
41,19107,181
42,22775,216
43,27758,139
44,4346,55
45,14247,148
46,24579,191
47,15580,97
48,12948,81
49,5277,55
50,22551,146
51,20158,100
52,6569,114
53,17188,137
54,4978,139
55,15438,203
56,12201,142
57,17663,161
58,4705,75
59,13567,23
60,16624,54
61,13456,69
62,15133,165
63,4809,39
64,12580,92
65,14906,113
66,12058,168
67,16288,185
68,15552,89
69,15943,126
70,6235,166
71,6168,61
72,19948,141
73,14498,123
74,5131,81
75,17925,98
76,5028,70
77,23642,227
78,14228,85
79,17092,74
80,11907,121
81,6065,86
82,4747,27
83,14890,95
84,14785,173
85,11582,228
86,15415,56
87,18680,124
88,13820,109
89,16236,163
90,16216,254
91,13636,163
92,16350,79
93,17049,39
94,13716,146
95,14312,148
96,20356,126
97,14864,76
98,3472,107
99,5192,68
100,6669,147
101,13948,73
102,16160,76
103,19832,28
104,7438,75
105,17686,46
106,12756,100
107,9302,91
108,13940,61
109,9018,197
110,10912,206
111,22597,150
112,6148,69
113,11441,56
114,12309,87
