Leaf,TotalPacket,DropPacket
0,17302,256
1,11607,129
2,13940,161
3,12816,159
4,13939,193
5,11392,107
6,13563,379
7,13280,290
8,3213,179
9,8566,92
10,21222,94
11,16029,159
12,18660,255
13,15318,275
14,13580,253
15,16563,263
16,16246,133
17,16231,225
18,18541,206
19,11855,77
20,18846,290
21,16930,137
22,14806,159
23,11320,221
24,14459,163
25,6033,96
26,19045,309
27,18949,305
28,15325,200
29,6468,74
30,10877,83
31,3422,56
32,8625,78
33,14194,174
34,20091,322
35,16932,259
36,17231,102
37,18834,64
38,14359,149
39,12241,121
40,15646,203
41,18643,263
42,19672,285
43,23391,276
44,4064,91
45,13724,293
46,23142,259
47,15259,113
48,11799,176
49,6408,76
50,22703,381
51,18511,180
52,6095,72
53,12973,191
54,5066,120
55,13326,194
56,13390,76
57,13375,377
58,4438,96
59,11659,43
60,16676,165
61,10464,171
62,13012,410
63,5120,43
64,11800,120
65,13796,255
66,13327,131
67,14415,199
68,13976,155
69,14197,337
70,11453,89
71,6064,116
72,17300,261
73,13892,196
74,10409,402
75,15210,248
76,11981,236
77,21622,368
78,11283,268
79,14381,353
80,9376,179
81,5679,114
82,4576,11
83,11446,213
84,12486,164
85,11074,314
86,10554,321
87,15224,195
88,12063,283
89,14621,274
90,10260,218
91,11558,183
92,14332,471
93,13874,130
94,13367,205
95,12836,238
96,18536,214
97,15050,150
98,4435,39
99,4461,88
100,6713,138
101,13342,184
102,14981,194
103,14574,188
104,7445,66
105,15457,103
106,12148,89
107,8356,117
108,13122,94
109,9177,293
110,13863,209
111,19340,237
112,5507,30
113,10936,121
114,11268,148
