Leaf,TotalPacket,DropPacket
0,18958,49
1,8599,1
2,9325,0
3,10538,44
4,20335,8
5,10302,0
6,18570,10
7,10479,1
8,10413,27
9,10213,0
10,7156,11
11,10262,0
12,9925,0
13,20184,12
14,13516,4
15,6335,8
16,15791,1
17,22470,0
18,11566,16
19,10731,1
20,24276,133
21,18883,0
22,16197,0
23,13912,32
24,26337,35
25,10541,36
26,19829,0
27,26489,4
28,21139,22
29,13752,17
30,9691,40
31,4455,4
32,8360,31
33,12599,0
34,17144,7
35,21198,0
36,8886,8
37,14709,6
38,15666,0
39,16674,21
40,17769,0
41,12830,2
42,18922,75
43,30212,31
44,13315,40
45,10988,66
46,17332,9
47,15069,5
48,2633,43
49,7922,0
50,19872,0
51,10105,10
52,14841,9
53,14212,43
54,6307,1
55,18408,29
56,12478,8
57,7822,0
58,9929,0
59,12267,42
60,20014,0
61,11307,40
62,17882,0
63,13808,1
64,8857,6
65,10824,3
66,7940,0
67,10942,46
68,16026,0
69,12611,3
70,13325,70
71,8460,0
72,15899,1
73,17059,30
74,7494,6
75,18287,35
76,19811,4
77,9908,120
78,15952,20
79,14440,0
80,12969,19
81,14137,6
82,7606,1
83,14752,0
84,10021,0
85,4477,49
86,13114,0
87,18143,8
88,14657,32
89,9752,0
90,16208,0
91,10888,0
92,15425,12
93,11976,7
94,12790,20
95,12473,0
96,18497,0
97,16741,20
98,5955,1
99,11867,2
100,9980,0
101,13132,0
102,15836,49
103,14321,0
104,5319,1
105,17189,0
106,12622,10
107,10860,31
108,7055,5
109,12555,14
110,7578,0
111,17018,41
112,13729,13
113,13137,13
114,14889,1
