Leaf,TotalPacket,DropPacket
0,16212,0
1,11713,0
2,8127,0
3,8709,0
4,13613,52
5,12527,0
6,20157,5
7,10688,0
8,5606,89
9,14041,0
10,18586,47
11,15703,0
12,16038,0
13,17952,63
14,16577,0
15,15047,56
16,15398,0
17,20284,0
18,20348,86
19,15135,0
20,18580,1
21,19412,0
22,14696,0
23,12234,0
24,22054,42
25,2504,39
26,24269,0
27,24800,0
28,19393,74
29,8142,49
30,9469,7
31,3244,0
32,13962,37
33,12150,0
34,25118,0
35,19966,0
36,13448,54
37,19112,4
38,13754,0
39,14630,0
40,15938,0
41,15901,0
42,19328,1
43,25487,0
44,4070,27
45,14110,14
46,17326,76
47,11489,1
48,9996,0
49,8216,0
50,22206,1
51,13516,36
52,9646,12
53,14968,0
54,6211,0
55,17147,15
56,14356,85
57,12796,0
58,3361,0
59,9924,68
60,18005,0
61,11071,27
62,16385,0
63,8330,0
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,15189,0
69,10606,0
70,13134,3
71,8861,0
72,15429,0
73,13722,3
74,10446,0
75,20096,0
76,18329,2
77,18454,97
78,13644,0
79,16136,0
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11473,0
85,13884,2
86,14065,0
87,16419,1
88,13664,1
89,9610,0
90,19713,0
91,9548,0
92,17938,75
93,15202,2
94,12772,55
95,15100,0
96,21828,0
97,17218,23
98,6212,33
99,5683,35
100,6799,0
101,13517,10
102,14597,2
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,12117,0
108,12287,0
109,17548,0
110,9822,0
111,19904,0
112,11382,0
113,11320,18
114,14172,0
