Leaf,TotalPacket,DropPacket
0,19044,36
1,8620,1
2,9325,0
3,10352,16
4,20335,16
5,10302,0
6,18552,13
7,10469,1
8,10379,22
9,10213,0
10,7157,15
11,10262,0
12,9925,0
13,20191,16
14,13484,4
15,6333,8
16,15764,2
17,22470,0
18,11572,12
19,10745,0
20,24203,130
21,18864,1
22,16132,1
23,13923,15
24,26346,46
25,10430,30
26,19829,0
27,26450,7
28,21117,15
29,13245,34
30,9673,21
31,4474,3
32,8452,24
33,12474,1
34,17127,3
35,21198,0
36,8895,11
37,14569,18
38,15666,0
39,16901,11
40,17729,1
41,12883,2
42,18666,54
43,30227,32
44,13348,27
45,10915,54
46,17452,13
47,15113,14
48,2628,35
49,7922,0
50,19872,0
51,10046,10
52,14739,13
53,14198,46
54,6308,1
55,18306,19
56,12448,16
57,7822,0
58,9929,0
59,12216,14
60,20014,0
61,11290,24
62,17882,0
63,13810,0
64,8937,2
65,10823,2
66,7940,0
67,11094,11
68,16026,0
69,12476,15
70,13410,40
71,8460,0
72,15997,1
73,17018,46
74,7469,13
75,18382,28
76,19640,9
77,9594,75
78,15924,26
79,14440,0
80,13017,10
81,14207,9
82,7606,1
83,14752,0
84,10021,0
85,4215,46
86,13114,0
87,18041,11
88,14652,38
89,9752,0
90,16208,0
91,10888,0
92,15435,17
93,11947,13
94,12627,18
95,12473,0
96,18497,0
97,17067,20
98,5926,2
99,11758,11
100,9980,0
101,13132,0
102,15829,22
103,14321,0
104,5274,2
105,17189,0
106,12434,22
107,10823,15
108,7115,3
109,12591,31
110,7555,1
111,17105,44
112,13356,8
113,13185,17
114,15039,3
