Leaf,TotalPacket,DropPacket
0,19503,208
1,11231,268
2,14630,273
3,10858,450
4,14498,217
5,12426,85
6,15376,363
7,14725,385
8,3670,290
9,8372,91
10,18665,305
11,10652,411
12,19393,270
13,15032,262
14,15547,383
15,19199,287
16,19089,193
17,19258,259
18,19557,230
19,11615,333
20,13315,273
21,18089,131
22,15129,248
23,12945,186
24,14363,214
25,6157,91
26,19017,133
27,22031,173
28,12854,295
29,7148,68
30,10998,139
31,3954,56
32,9063,63
33,14686,154
34,21294,367
35,18784,232
36,17635,137
37,20115,181
38,13841,318
39,13046,106
40,17183,401
41,18306,388
42,21878,224
43,26321,310
44,3987,87
45,13112,296
46,23167,303
47,15216,202
48,12506,136
49,5442,51
50,20650,281
51,18948,204
52,6335,79
53,16736,219
54,4974,103
55,15323,230
56,11620,366
57,17152,186
58,4228,129
59,12907,24
60,14868,188
61,12663,111
62,15448,195
63,4988,33
64,12982,107
65,14376,293
66,11317,246
67,14545,444
68,14996,107
69,14979,258
70,6120,157
71,6605,67
72,19278,272
73,14273,211
74,5105,65
75,16947,153
76,5207,66
77,22198,382
78,13354,210
79,15340,131
80,11815,167
81,6120,101
82,4635,27
83,14462,162
84,14092,266
85,12904,330
86,14653,101
87,17997,250
88,12525,206
89,16413,279
90,15528,412
91,13352,205
92,14133,185
93,15346,170
94,13583,178
95,13003,438
96,19814,208
97,12143,252
98,3174,142
99,4995,105
100,6111,174
101,12324,265
102,13384,172
103,18954,45
104,7843,58
105,15772,218
106,11957,174
107,9042,121
108,13736,131
109,8236,374
110,11507,408
111,20551,250
112,5621,64
113,11397,219
114,11633,149
