Leaf,TotalPacket,DropPacket
0,17881,73
1,8421,7
2,8560,42
3,10008,28
4,19470,59
5,10268,3
6,18514,33
7,9668,41
8,10764,22
9,9855,37
10,7160,6
11,9148,56
12,9489,16
13,19600,38
14,12519,44
15,6007,42
16,14956,30
17,21543,21
18,10832,38
19,10391,28
20,22621,77
21,17941,63
22,14840,69
23,12085,112
24,25452,86
25,10010,30
26,18906,29
27,24693,148
28,20038,96
29,12608,90
30,8883,50
31,4239,11
32,8046,24
33,11321,46
34,15789,95
35,20783,25
36,7914,37
37,13601,61
38,12940,147
39,15686,104
40,16412,67
41,11630,81
42,17720,73
43,27142,176
44,12525,48
45,10136,33
46,15992,73
47,13199,148
48,2388,25
49,7345,36
50,18166,25
51,9166,75
52,13892,31
53,13870,44
54,5610,28
55,17824,41
56,12197,20
57,7630,11
58,9094,23
59,11689,48
60,18775,21
61,10150,112
62,17140,26
63,13557,10
64,8149,27
65,9638,64
66,7359,18
67,10318,55
68,14755,60
69,11866,43
70,12943,33
71,8152,12
72,14531,107
73,15960,49
74,7114,18
75,16752,48
76,18273,66
77,9048,51
78,14545,122
79,13469,61
80,11887,49
81,13419,52
82,7299,10
83,13980,21
84,8890,90
85,3922,60
86,11958,36
87,17503,85
88,14342,51
89,9327,23
90,15340,46
91,10221,28
92,14309,63
93,10950,57
94,11856,83
95,11029,32
96,17401,36
97,15870,130
98,5840,6
99,10863,47
100,9111,61
101,11569,119
102,15066,70
103,13068,50
104,4838,32
105,16025,102
106,11571,135
107,10007,20
108,7178,8
109,11354,58
110,6800,33
111,16378,38
112,12591,55
113,12599,57
114,13844,80
