Leaf,TotalPacket,DropPacket
0,20397,158
1,12244,88
2,16393,87
3,16121,49
4,15392,130
5,12497,48
6,16371,279
7,15692,222
8,4284,128
9,8830,101
10,23903,51
11,18309,85
12,20666,160
13,17634,201
14,16092,167
15,19792,80
16,18503,106
17,17643,137
18,19860,121
19,14560,34
20,21149,127
21,18933,76
22,15701,91
23,14156,66
24,15198,198
25,5997,120
26,20264,196
27,22036,187
28,17498,96
29,7100,51
30,11681,31
31,3999,51
32,9482,44
33,16590,140
34,23845,234
35,19719,177
36,19407,62
37,19639,33
38,15443,125
39,13500,94
40,17893,134
41,19332,279
42,22663,166
43,28789,173
44,4070,95
45,15404,207
46,25353,167
47,17574,56
48,13235,121
49,6617,60
50,25312,342
51,20270,125
52,6073,75
53,15135,153
54,5502,146
55,15778,110
56,15450,39
57,15132,264
58,4604,93
59,12989,24
60,17981,124
61,12528,120
62,15274,336
63,5329,57
64,13882,130
65,15283,223
66,14735,66
67,14746,211
68,15704,100
69,16625,173
70,12897,47
71,6878,66
72,18356,205
73,14947,104
74,11799,265
75,16327,174
76,13876,117
77,23753,315
78,13339,207
79,15793,275
80,11623,152
81,6265,108
82,4720,5
83,13295,130
84,14580,124
85,13300,325
86,13593,180
87,16088,130
88,13434,202
89,16075,190
90,12591,150
91,13536,110
92,16312,262
93,16156,46
94,13646,119
95,14619,185
96,20532,162
97,16768,83
98,4541,26
99,5155,58
100,7121,175
101,15574,99
102,16516,146
103,16324,147
104,7876,74
105,18381,35
106,13460,39
107,9285,115
108,13804,52
109,10879,255
110,16172,88
111,21953,173
112,5893,66
113,13172,34
114,12342,75
