Leaf,TotalPacket,DropPacket
0,18578,16
1,8560,4
2,8673,6
3,10296,15
4,19452,21
5,10274,2
6,18656,11
7,10465,2
8,10841,12
9,9426,14
10,7100,12
11,9593,10
12,9589,2
13,19703,15
14,12332,14
15,6203,18
16,15200,7
17,22470,0
18,11118,16
19,10475,2
20,23323,22
21,18334,9
22,15303,11
23,12901,20
24,25608,21
25,10524,17
26,18558,7
27,24684,36
28,20419,18
29,12756,47
30,9277,19
31,4458,3
32,8412,14
33,12008,13
34,16123,19
35,21129,2
36,8554,11
37,14028,22
38,14410,21
39,15729,27
40,16440,14
41,12019,13
42,18614,24
43,28323,34
44,12847,30
45,10585,20
46,16464,29
47,13816,24
48,2332,11
49,7432,4
50,19518,3
51,9730,17
52,14569,10
53,13641,25
54,5890,14
55,17982,17
56,12502,5
57,7680,2
58,9575,4
59,11777,24
60,19750,1
61,10827,30
62,17321,6
63,13518,3
64,8839,13
65,10184,5
66,7580,8
67,10064,33
68,15429,4
69,12117,13
70,13180,22
71,8460,0
72,15030,14
73,16736,21
74,7087,20
75,17164,25
76,18053,30
77,9443,36
78,15028,52
79,13786,6
80,12611,21
81,13688,15
82,7313,3
83,14460,3
84,8653,31
85,4030,28
86,12877,6
87,17409,13
88,14362,41
89,9445,2
90,15575,9
91,10649,2
92,14821,20
93,11270,19
94,12066,19
95,11833,4
96,18497,0
97,16573,27
98,5933,5
99,11708,9
100,9818,3
101,12127,19
102,14591,32
103,13600,7
104,4919,5
105,16565,6
106,11520,33
107,10711,13
108,7123,4
109,12091,12
110,7281,4
111,17010,14
112,12610,18
113,12574,29
114,13843,12
