Leaf,TotalPacket,DropPacket
0,17793,259
1,12251,180
2,12986,345
3,11075,416
4,14629,225
5,11054,91
6,14890,407
7,13487,290
8,3621,97
9,8133,115
10,18399,303
11,11323,634
12,18943,404
13,13801,444
14,15852,269
15,19306,288
16,18539,229
17,18104,394
18,18784,434
19,11973,320
20,14604,204
21,16261,278
22,14897,322
23,12255,163
24,13221,227
25,5539,101
26,18601,160
27,20029,204
28,12572,399
29,7172,56
30,10194,138
31,3889,56
32,8701,82
33,14050,248
34,20772,428
35,17348,269
36,18210,124
37,19826,185
38,12396,235
39,12107,140
40,15963,526
41,16982,580
42,21841,274
43,26184,385
44,4074,108
45,13626,303
46,22399,270
47,14665,179
48,12871,242
49,5151,56
50,19679,301
51,16496,236
52,5840,101
53,16170,257
54,5353,127
55,14478,474
56,11312,232
57,16841,291
58,4255,134
59,12265,62
60,15654,161
61,12193,228
62,14945,251
63,4826,50
64,12425,139
65,12883,303
66,10856,304
67,13896,317
68,13899,121
69,15196,388
70,6336,145
71,6374,112
72,18833,262
73,11852,277
74,4810,121
75,14759,187
76,5091,82
77,21602,345
78,13456,80
79,15408,209
80,11469,230
81,6014,148
82,4494,10
83,13899,181
84,12223,318
85,13056,327
86,14483,89
87,17477,255
88,11778,317
89,15891,287
90,15903,363
91,13325,256
92,13201,463
93,14633,158
94,13388,229
95,13491,514
96,19047,244
97,12299,505
98,3462,109
99,4658,78
100,6328,146
101,11613,231
102,12654,522
103,18438,90
104,7754,46
105,16462,142
106,11785,143
107,9121,114
108,12632,178
109,7865,282
110,11235,278
111,20610,259
112,5095,107
113,11312,168
114,10745,151
