Leaf,TotalPacket,DropPacket
0,16213,1
1,11616,1
2,8127,0
3,8682,1
4,13435,26
5,12527,0
6,20171,32
7,10276,2
8,5522,36
9,14041,0
10,18487,18
11,15703,0
12,16038,0
13,18010,56
14,16577,0
15,15175,32
16,15242,1
17,20284,0
18,19987,54
19,15072,1
20,18646,41
21,19412,0
22,14696,0
23,11979,1
24,21833,44
25,2488,63
26,24269,0
27,24800,0
28,19248,63
29,8043,32
30,9528,110
31,3244,0
32,14064,32
33,12150,0
34,25118,0
35,19712,2
36,13619,28
37,19065,21
38,13605,1
39,14434,1
40,15938,0
41,15901,0
42,19327,0
43,25487,0
44,4154,42
45,13993,118
46,17339,40
47,11549,0
48,9996,0
49,8216,0
50,21929,2
51,13383,27
52,9482,65
53,14883,115
54,6211,0
55,17158,10
56,14239,2
57,12796,0
58,3361,0
59,9753,18
60,18005,0
61,11337,95
62,16385,0
63,8317,4
64,4072,0
65,10152,0
66,7797,1
67,11737,1
68,15189,0
69,10357,1
70,13209,37
71,8861,0
72,15273,2
73,13707,68
74,10446,0
75,19929,1
76,18436,1
77,18398,39
78,13644,0
79,16136,0
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11208,1
85,13900,1
86,14065,0
87,16241,47
88,13569,30
89,9610,0
90,19713,0
91,9548,0
92,17873,50
93,15215,39
94,12813,41
95,14851,1
96,21719,1
97,17319,48
98,6213,27
99,5590,38
100,6799,0
101,13503,5
102,14627,52
103,11735,0
104,9278,0
105,10701,0
106,14440,1
107,12117,0
108,12036,1
109,17515,43
110,9822,0
111,19912,9
112,11382,0
113,11359,70
114,14172,0
