Leaf,TotalPacket,DropPacket
0,17475,166
1,11862,135
2,15059,136
3,14652,112
4,14032,158
5,12105,59
6,14206,322
7,13994,217
8,3735,122
9,8245,104
10,22968,68
11,16107,144
12,19285,195
13,15444,243
14,14870,206
15,17893,149
16,17233,88
17,15780,202
18,18418,186
19,12957,73
20,19313,240
21,17971,105
22,14143,188
23,12697,134
24,14316,157
25,5745,88
26,18533,284
27,19595,279
28,16580,131
29,6684,55
30,11562,70
31,3721,61
32,8697,63
33,15417,138
34,22038,263
35,17419,213
36,20043,52
37,18492,57
38,15252,111
39,12040,106
40,16336,135
41,18217,253
42,20665,235
43,26329,188
44,4099,77
45,13077,268
46,22598,226
47,16842,66
48,11910,139
49,6661,58
50,22973,390
51,17639,181
52,5854,63
53,14036,146
54,4835,121
55,14287,155
56,14780,68
57,14141,288
58,4529,88
59,11741,55
60,17369,115
61,11316,161
62,13505,346
63,5016,40
64,12294,85
65,14315,205
66,12879,111
67,13694,167
68,14825,97
69,15616,200
70,11963,100
71,6203,88
72,17081,268
73,13566,173
74,11241,300
75,14913,177
76,13158,183
77,21084,338
78,11396,244
79,15817,281
80,10652,159
81,5776,120
82,4708,2
83,12330,189
84,13371,119
85,11957,226
86,12569,201
87,15641,144
88,12642,243
89,14536,303
90,11276,182
91,10866,202
92,13743,380
93,14750,105
94,13390,158
95,14341,168
96,19147,174
97,15327,155
98,4459,26
99,4271,63
100,6403,148
101,13282,183
102,15705,163
103,15930,177
104,7728,44
105,17403,66
106,12877,72
107,9049,70
108,13510,71
109,9484,270
110,14021,155
111,20004,200
112,5512,36
113,12187,77
114,11522,82
