Leaf,TotalPacket,DropPacket
0,16212,0
1,11713,0
2,8127,0
3,8709,0
4,13503,51
5,12527,0
6,20158,6
7,10688,0
8,5589,36
9,14041,0
10,18523,17
11,15703,0
12,16038,0
13,17878,53
14,16577,0
15,15196,54
16,15398,0
17,20284,0
18,20368,60
19,15135,0
20,18577,2
21,19412,0
22,14696,0
23,12183,1
24,22000,44
25,2357,2
26,24269,0
27,24800,0
28,19239,39
29,8013,41
30,9468,0
31,3244,0
32,14034,34
33,12150,0
34,25118,0
35,19966,0
36,13583,49
37,19128,3
38,13754,0
39,14630,0
40,15938,0
41,15901,0
42,19327,0
43,25487,0
44,3918,6
45,13968,16
46,17444,76
47,11511,1
48,9996,0
49,8216,0
50,22206,1
51,13452,21
52,9708,1
53,14719,2
54,6211,0
55,17157,18
56,14091,4
57,12796,0
58,3361,0
59,9847,58
60,18005,0
61,10991,3
62,16385,0
63,8330,0
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,15189,0
69,10606,0
70,12827,6
71,8861,0
72,15429,0
73,13647,1
74,10446,0
75,20096,0
76,18381,1
77,18361,37
78,13644,0
79,16136,0
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11473,0
85,13841,2
86,14065,0
87,16286,3
88,13732,1
89,9610,0
90,19713,0
91,9548,0
92,17767,77
93,15221,2
94,12964,57
95,15100,0
96,21828,0
97,17345,1
98,6188,6
99,5795,0
100,6799,0
101,13519,11
102,14626,2
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,12117,0
108,12287,0
109,17548,0
110,9822,0
111,19904,0
112,11382,0
113,11290,3
114,14172,0
