Leaf,TotalPacket,DropPacket
0,19134,58
1,8677,0
2,9325,0
3,10324,13
4,20458,42
5,10302,0
6,18503,38
7,10526,0
8,10813,24
9,10213,0
10,7212,33
11,10262,0
12,9925,0
13,20200,64
14,13558,1
15,6196,37
16,15811,9
17,22470,0
18,11782,111
19,10745,0
20,24094,26
21,18856,3
22,16197,0
23,13979,16
24,26206,22
25,10649,12
26,19829,0
27,26666,0
28,21154,64
29,13783,71
30,9666,15
31,4474,2
32,8390,30
33,12599,0
34,17099,3
35,21198,0
36,8972,24
37,14714,68
38,15666,0
39,17060,12
40,17769,0
41,12965,0
42,18839,54
43,30161,19
44,13515,10
45,10740,15
46,17572,29
47,15356,0
48,2611,20
49,7922,0
50,19872,0
51,10077,54
52,14722,36
53,14330,12
54,6322,11
55,18448,37
56,12479,11
57,7822,0
58,9929,0
59,12248,12
60,20014,0
61,11177,13
62,17882,0
63,13809,1
64,9054,1
65,10821,0
66,7940,0
67,11029,18
68,16026,0
69,12655,1
70,13511,7
71,8460,0
72,16132,0
73,17069,15
74,7793,1
75,18377,14
76,20056,0
77,9954,18
78,16095,11
79,14440,0
80,13200,0
81,14420,4
82,7605,0
83,14752,0
84,10021,0
85,4284,10
86,13114,0
87,18107,74
88,14717,43
89,9752,0
90,16208,0
91,10888,0
92,15427,26
93,12012,44
94,12844,32
95,12475,2
96,18497,0
97,17287,14
98,5956,0
99,11887,0
100,9980,0
101,13118,1
102,15947,104
103,14321,0
104,5320,0
105,17189,0
106,12550,41
107,10900,9
108,7263,0
109,12423,15
110,7578,0
111,17037,9
112,13687,5
113,13125,9
114,15138,0
