Leaf,TotalPacket,DropPacket
0,18626,235
1,11423,105
2,15032,186
3,11336,274
4,15442,263
5,12299,67
6,15056,267
7,15906,154
8,3677,122
9,8241,68
10,18936,201
11,11215,137
12,18899,206
13,14645,113
14,15665,170
15,19394,244
16,19104,126
17,18646,186
18,19285,172
19,10627,212
20,13333,134
21,18292,96
22,15284,143
23,12310,124
24,14737,152
25,5950,95
26,19848,85
27,21805,117
28,13583,123
29,7258,24
30,11013,117
31,3852,40
32,9086,71
33,14777,109
34,21812,291
35,18282,171
36,17457,96
37,20072,89
38,13855,157
39,13063,115
40,17563,287
41,18456,233
42,22053,231
43,26877,139
44,4219,122
45,14158,193
46,23690,265
47,14944,152
48,13253,145
49,5262,80
50,21441,142
51,18409,136
52,6746,98
53,16614,153
54,5240,145
55,15689,163
56,12042,152
57,17607,151
58,4566,83
59,12262,20
60,15708,59
61,12500,97
62,15194,198
63,4832,30
64,12145,94
65,13175,187
66,11886,151
67,15076,198
68,14812,93
69,15059,144
70,6321,133
71,6473,56
72,19018,168
73,13339,123
74,5052,84
75,17808,102
76,5300,83
77,22379,289
78,13857,93
79,15867,104
80,12328,116
81,6186,148
82,4763,18
83,14413,108
84,13216,241
85,12256,234
86,14984,64
87,18518,184
88,12355,127
89,15651,232
90,15954,326
91,13540,159
92,14501,109
93,15424,79
94,13222,132
95,12979,184
96,19191,149
97,12685,129
98,3002,150
99,4717,75
100,6210,238
101,12249,110
102,13804,87
103,19092,36
104,7589,58
105,16023,78
106,11881,163
107,9352,152
108,13327,161
109,8884,210
110,10900,243
111,19929,199
112,5571,79
113,11525,83
114,12029,102
