Leaf,TotalPacket,DropPacket
0,20502,184
1,12550,232
2,15734,226
3,12288,266
4,15066,157
5,12574,60
6,16268,352
7,15691,328
8,3976,164
9,8397,78
10,19204,174
11,11367,426
12,20321,200
13,16029,305
14,16638,263
15,20335,194
16,19721,178
17,19400,194
18,20562,199
19,11721,212
20,15165,327
21,17965,173
22,15561,194
23,12636,185
24,14654,234
25,6410,137
26,20259,179
27,22670,145
28,14162,279
29,7451,50
30,11452,133
31,4095,44
32,9352,49
33,14772,129
34,23195,535
35,18603,193
36,18229,160
37,20342,151
38,13933,142
39,12846,89
40,18363,254
41,19273,249
42,22128,301
43,27403,223
44,4536,109
45,14896,265
46,24816,217
47,15691,191
48,13031,272
49,5575,69
50,21534,188
51,20050,103
52,6959,97
53,16909,202
54,5769,118
55,15264,251
56,12175,341
57,17028,228
58,4575,95
59,12777,31
60,16040,251
61,12974,119
62,15513,208
63,5001,57
64,13028,115
65,14123,348
66,12216,180
67,15643,228
68,14849,124
69,15414,516
70,6683,114
71,6501,66
72,19416,265
73,15167,163
74,5010,116
75,17408,218
76,5423,106
77,23015,281
78,13215,149
79,16409,327
80,11586,321
81,6558,93
82,4798,34
83,13912,121
84,14754,175
85,12897,309
86,15654,57
87,18593,221
88,12896,142
89,16101,187
90,16248,322
91,13894,153
92,13940,137
93,14762,141
94,14065,160
95,14218,912
96,19990,168
97,13290,516
98,3684,173
99,5060,116
100,6870,327
101,13799,228
102,14536,112
103,19255,36
104,8040,52
105,17046,227
106,12490,151
107,9475,84
108,13787,194
109,8837,239
110,11300,465
111,21342,239
112,5940,60
113,10998,176
114,12015,106
