Leaf,TotalPacket,DropPacket
0,19969,128
1,12562,161
2,16575,187
3,15927,91
4,14979,148
5,12539,58
6,16398,281
7,14906,312
8,3750,126
9,8495,85
10,23854,58
11,18630,74
12,20471,169
13,18156,194
14,16625,157
15,19925,74
16,17755,109
17,17148,153
18,20617,154
19,14377,60
20,21056,199
21,19281,84
22,15638,131
23,14423,89
24,15085,153
25,6195,83
26,20318,175
27,22234,208
28,16989,161
29,7065,24
30,11822,50
31,3847,41
32,9168,43
33,16054,96
34,23877,340
35,19835,191
36,19855,96
37,19815,27
38,15615,84
39,14096,78
40,17908,186
41,19801,209
42,22348,242
43,28715,165
44,4182,56
45,14520,204
46,25223,179
47,17501,106
48,12546,169
49,6736,48
50,23685,360
51,20538,120
52,6088,45
53,14524,146
54,4888,109
55,16262,101
56,15088,67
57,15770,344
58,4449,105
59,13118,37
60,18304,126
61,12136,122
62,15404,225
63,5211,39
64,13736,67
65,14996,194
66,15016,79
67,15312,137
68,15387,146
69,16275,191
70,13024,62
71,6675,64
72,18503,191
73,14613,216
74,11486,313
75,16548,212
76,14012,153
77,23307,268
78,13003,178
79,16188,272
80,11473,166
81,5942,107
82,4725,15
83,12741,200
84,14542,122
85,11939,510
86,13058,207
87,15869,162
88,13155,221
89,15791,207
90,12106,178
91,13776,101
92,15612,337
93,17155,46
94,14267,111
95,14495,220
96,21372,153
97,16293,109
98,4555,21
99,5028,66
100,7075,103
101,15438,136
102,16613,124
103,16860,116
104,7801,65
105,18465,55
106,13650,49
107,9192,96
108,13826,72
109,10551,213
110,15873,101
111,21677,147
112,5889,36
113,13156,56
114,12320,70
