Leaf,TotalPacket,DropPacket
0,18989,15
1,8652,1
2,9263,3
3,10407,14
4,19707,24
5,10302,0
6,18460,16
7,10526,0
8,10476,45
9,9723,6
10,7159,11
11,9761,4
12,9791,1
13,20177,9
14,13545,3
15,6341,7
16,15785,2
17,22470,0
18,11554,9
19,10745,0
20,23635,20
21,18604,6
22,15653,4
23,13705,12
24,25890,37
25,10490,17
26,19307,4
27,25339,23
28,20816,12
29,13282,33
30,9700,13
31,4478,5
32,8533,7
33,12228,5
34,16633,11
35,21146,2
36,8741,8
37,14606,17
38,14747,12
39,16056,30
40,16981,13
41,12431,10
42,18823,31
43,29789,16
44,13445,21
45,10839,19
46,16956,17
47,14851,13
48,2586,14
49,7922,0
50,19872,0
51,9643,23
52,14794,13
53,14215,21
54,6295,3
55,18049,17
56,12512,11
57,7574,3
58,9660,2
59,11949,19
60,20014,0
61,11126,25
62,17882,0
63,13810,0
64,8879,13
65,10412,3
66,7697,4
67,10835,13
68,16016,1
69,12287,11
70,13375,22
71,8460,0
72,15815,5
73,16950,12
74,7300,18
75,17895,24
76,18862,14
77,9699,41
78,15652,25
79,13940,3
80,13179,6
81,14003,13
82,7524,2
83,14752,0
84,9558,8
85,4133,15
86,12975,2
87,17783,11
88,14565,40
89,9282,3
90,15742,4
91,10888,0
92,15461,13
93,11779,11
94,12649,17
95,12473,0
96,18497,0
97,16595,35
98,5951,2
99,11581,16
100,9894,1
101,12331,13
102,15452,20
103,14048,2
104,5289,3
105,16931,1
106,11914,27
107,10883,10
108,7111,9
109,12309,18
110,7316,1
111,16929,23
112,13314,7
113,13102,20
114,15138,0
