Leaf,TotalPacket,DropPacket
0,18431,708
1,11314,365
2,16849,438
3,15864,544
4,14576,601
5,11335,449
6,16305,727
7,14883,618
8,4299,202
9,8689,176
10,22182,691
11,16860,723
12,19096,617
13,18168,532
14,15821,784
15,18245,694
16,17771,596
17,17261,576
18,20232,663
19,13065,659
20,19106,1095
21,17828,821
22,15434,350
23,13520,645
24,14863,383
25,6182,160
26,20546,468
27,20952,853
28,16309,647
29,7011,57
30,11450,243
31,3909,132
32,9063,137
33,16134,649
34,22191,952
35,19173,526
36,18034,534
37,18805,366
38,14923,585
39,13279,479
40,16840,544
41,19591,776
42,21459,1191
43,26715,967
44,4438,123
45,15074,302
46,24420,667
47,16455,325
48,11935,479
49,6886,180
50,23858,713
51,20221,321
52,6637,88
53,14102,492
54,5674,136
55,15997,635
56,14325,586
57,15510,439
58,4555,63
59,12124,421
60,17662,534
61,12234,464
62,16063,417
63,5036,97
64,12584,374
65,15172,457
66,13675,371
67,14802,421
68,14637,513
69,16218,515
70,12234,407
71,6780,201
72,18235,546
73,14201,477
74,11907,540
75,16445,706
76,14071,668
77,22925,726
78,12480,351
79,15570,750
80,11274,593
81,6349,332
82,4730,45
83,13118,336
84,12574,745
85,12933,386
86,13412,781
87,15872,444
88,13436,356
89,15876,744
90,12097,424
91,13671,422
92,16464,571
93,15698,329
94,14057,286
95,14013,722
96,21318,639
97,16648,420
98,4503,50
99,5103,152
100,7185,183
101,14501,436
102,15317,529
103,16009,482
104,7899,39
105,17103,696
106,12888,399
107,8814,283
108,13058,468
109,10750,603
110,14925,571
111,20696,771
112,5826,172
113,11984,438
114,11894,293
